,Breast(C50)-Male age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
Europe,"  UK, England, South Western Region (1983-1987)",52,0.7,0.4,..,"  UK, England, South Western Region (1983-1987)",0,0,0,0,"  UK, England, South Western Region (1983-1987)",0,0,0,0,"  UK, England, South Western Region (1983-1987)",0,0,0,0,"  UK, England, South Western Region (1983-1987)",0,0,0,0,"  UK, England, South Western Region (1983-1987)",0,0,0,0,"  UK, England, South Western Region (1983-1987)",0,0,0,0,"  UK, England, South Western Region (1983-1987)",0,0,0,0,"  UK, England, South Western Region (1983-1987)",1,0.2,0.2,0,"  UK, England, South Western Region (1983-1987)",1,0.2,0.2,0,"  UK, England, South Western Region (1983-1987)",0,0,0,0,"  UK, England, South Western Region (1983-1987)",2,0.5,0.5,0,"  UK, England, South Western Region (1983-1987)",6,1.4,1.4,0.01,"  UK, England, South Western Region (1983-1987)",2,0.5,0.5,0,"  UK, England, South Western Region (1983-1987)",14,3.9,3.9,0.02,"  UK, England, South Western Region (1983-1987)",10,3,3,0.02,"  UK, England, South Western Region (1983-1987)",9,3.9,3.9,0.02,"  UK, England, South Western Region (1983-1987)",6,4.8,4.8,0.02,"  UK, England, South Western Region (1983-1987)",1,1.6,1.6,..,
Europe,"  UK, England, Trent (1983-1987)",87,0.8,0.5,..,"  UK, England, Trent (1983-1987)",0,0,0,0,"  UK, England, Trent (1983-1987)",0,0,0,0,"  UK, England, Trent (1983-1987)",0,0,0,0,"  UK, England, Trent (1983-1987)",0,0,0,0,"  UK, England, Trent (1983-1987)",0,0,0,0,"  UK, England, Trent (1983-1987)",0,0,0,0,"  UK, England, Trent (1983-1987)",0,0,0,0,"  UK, England, Trent (1983-1987)",1,0.1,0.1,0,"  UK, England, Trent (1983-1987)",0,0,0,0,"  UK, England, Trent (1983-1987)",5,0.8,0.8,0,"  UK, England, Trent (1983-1987)",7,1.1,1.1,0.01,"  UK, England, Trent (1983-1987)",4,0.6,0.6,0,"  UK, England, Trent (1983-1987)",16,2.5,2.5,0.01,"  UK, England, Trent (1983-1987)",15,3.1,3.1,0.02,"  UK, England, Trent (1983-1987)",16,3.8,3.8,0.02,"  UK, England, Trent (1983-1987)",11,3.9,3.9,0.02,"  UK, England, Trent (1983-1987)",6,4.3,4.3,0.02,"  UK, England, Trent (1983-1987)",6,9.8,9.8,..,
Europe,"  UK, England, West Midlands Region (1983-1986)",68,0.7,0.5,..,"  UK, England, West Midlands Region (1983-1986)",0,0,0,0,"  UK, England, West Midlands Region (1983-1986)",0,0,0,0,"  UK, England, West Midlands Region (1983-1986)",0,0,0,0,"  UK, England, West Midlands Region (1983-1986)",0,0,0,0,"  UK, England, West Midlands Region (1983-1986)",0,0,0,0,"  UK, England, West Midlands Region (1983-1986)",0,0,0,0,"  UK, England, West Midlands Region (1983-1986)",0,0,0,0,"  UK, England, West Midlands Region (1983-1986)",0,0,0,0,"  UK, England, West Midlands Region (1983-1986)",1,0.2,0.2,0,"  UK, England, West Midlands Region (1983-1986)",3,0.5,0.5,0,"  UK, England, West Midlands Region (1983-1986)",1,0.2,0.2,0,"  UK, England, West Midlands Region (1983-1986)",11,1.9,1.9,0.01,"  UK, England, West Midlands Region (1983-1986)",9,1.6,1.6,0.01,"  UK, England, West Midlands Region (1983-1986)",10,2.4,2.4,0.01,"  UK, England, West Midlands Region (1983-1986)",14,3.9,3.9,0.02,"  UK, England, West Midlands Region (1983-1986)",10,4.3,4.3,0.02,"  UK, England, West Midlands Region (1983-1986)",3,2.7,2.7,0.01,"  UK, England, West Midlands Region (1983-1986)",6,13.5,13.5,..,
Europe,"  UK, England, Yorkshire Region (1983-1987)",64,0.7,0.5,..,"  UK, England, Yorkshire Region (1983-1987)",0,0,0,0,"  UK, England, Yorkshire Region (1983-1987)",0,0,0,0,"  UK, England, Yorkshire Region (1983-1987)",0,0,0,0,"  UK, England, Yorkshire Region (1983-1987)",0,0,0,0,"  UK, England, Yorkshire Region (1983-1987)",0,0,0,0,"  UK, England, Yorkshire Region (1983-1987)",0,0,0,0,"  UK, England, Yorkshire Region (1983-1987)",1,0.2,0.2,0,"  UK, England, Yorkshire Region (1983-1987)",0,0,0,0,"  UK, England, Yorkshire Region (1983-1987)",3,0.5,0.5,0,"  UK, England, Yorkshire Region (1983-1987)",2,0.4,0.4,0,"  UK, England, Yorkshire Region (1983-1987)",1,0.2,0.2,0,"  UK, England, Yorkshire Region (1983-1987)",6,1.2,1.2,0.01,"  UK, England, Yorkshire Region (1983-1987)",11,2.3,2.3,0.01,"  UK, England, Yorkshire Region (1983-1987)",12,3.2,3.2,0.02,"  UK, England, Yorkshire Region (1983-1987)",13,4.1,4.1,0.02,"  UK, England, Yorkshire Region (1983-1987)",8,3.7,3.7,0.02,"  UK, England, Yorkshire Region (1983-1987)",6,5.4,5.4,0.03,"  UK, England, Yorkshire Region (1983-1987)",1,2,2,..,
Europe,"  UK, Scotland (1983-1987)",84,0.7,0.5,..,"  UK, Scotland (1983-1987)",0,0,0,0,"  UK, Scotland (1983-1987)",0,0,0,0,"  UK, Scotland (1983-1987)",0,0,0,0,"  UK, Scotland (1983-1987)",0,0,0,0,"  UK, Scotland (1983-1987)",0,0,0,0,"  UK, Scotland (1983-1987)",0,0,0,0,"  UK, Scotland (1983-1987)",1,0.1,0.1,0,"  UK, Scotland (1983-1987)",1,0.1,0.1,0,"  UK, Scotland (1983-1987)",0,0,0,0,"  UK, Scotland (1983-1987)",2,0.3,0.3,0,"  UK, Scotland (1983-1987)",5,0.7,0.7,0,"  UK, Scotland (1983-1987)",9,1.3,1.3,0.01,"  UK, Scotland (1983-1987)",7,1.1,1.1,0.01,"  UK, Scotland (1983-1987)",13,2.6,2.6,0.01,"  UK, Scotland (1983-1987)",17,4,4,0.02,"  UK, Scotland (1983-1987)",15,5.3,5.3,0.03,"  UK, Scotland (1983-1987)",9,6.4,6.4,0.03,"  UK, Scotland (1983-1987)",5,8.2,8.2,..,
Europe,"  UK, Scotland, East (1983-1987)",6,0.6,0.4,..,"  UK, Scotland, East (1983-1987)",0,0,0,0,"  UK, Scotland, East (1983-1987)",0,0,0,0,"  UK, Scotland, East (1983-1987)",0,0,0,0,"  UK, Scotland, East (1983-1987)",0,0,0,0,"  UK, Scotland, East (1983-1987)",0,0,0,0,"  UK, Scotland, East (1983-1987)",0,0,0,0,"  UK, Scotland, East (1983-1987)",0,0,0,0,"  UK, Scotland, East (1983-1987)",0,0,0,0,"  UK, Scotland, East (1983-1987)",0,0,0,0,"  UK, Scotland, East (1983-1987)",0,0,0,0,"  UK, Scotland, East (1983-1987)",1,1.9,1.9,0.01,"  UK, Scotland, East (1983-1987)",1,1.9,1.9,0.01,"  UK, Scotland, East (1983-1987)",0,0,0,0,"  UK, Scotland, East (1983-1987)",0,0,0,0,"  UK, Scotland, East (1983-1987)",3,8.1,8.1,0.04,"  UK, Scotland, East (1983-1987)",1,3.9,3.9,0.02,"  UK, Scotland, East (1983-1987)",0,0,0,0,"  UK, Scotland, East (1983-1987)",0,0,0,..,
Europe,"  UK, Scotland, North (1983-1987)",5,0.9,0.6,..,"  UK, Scotland, North (1983-1987)",0,0,0,0,"  UK, Scotland, North (1983-1987)",0,0,0,0,"  UK, Scotland, North (1983-1987)",0,0,0,0,"  UK, Scotland, North (1983-1987)",0,0,0,0,"  UK, Scotland, North (1983-1987)",0,0,0,0,"  UK, Scotland, North (1983-1987)",0,0,0,0,"  UK, Scotland, North (1983-1987)",0,0,0,0,"  UK, Scotland, North (1983-1987)",0,0,0,0,"  UK, Scotland, North (1983-1987)",0,0,0,0,"  UK, Scotland, North (1983-1987)",0,0,0,0,"  UK, Scotland, North (1983-1987)",1,3.2,3.2,0.02,"  UK, Scotland, North (1983-1987)",0,0,0,0,"  UK, Scotland, North (1983-1987)",0,0,0,0,"  UK, Scotland, North (1983-1987)",2,9.3,9.3,0.05,"  UK, Scotland, North (1983-1987)",1,5,5,0.03,"  UK, Scotland, North (1983-1987)",1,7.1,7.1,0.04,"  UK, Scotland, North (1983-1987)",0,0,0,0,"  UK, Scotland, North (1983-1987)",0,0,0,..,
Europe,"  UK, Scotland, North-East (1983-1987)",10,0.8,0.4,..,"  UK, Scotland, North-East (1983-1987)",0,0,0,0,"  UK, Scotland, North-East (1983-1987)",0,0,0,0,"  UK, Scotland, North-East (1983-1987)",0,0,0,0,"  UK, Scotland, North-East (1983-1987)",0,0,0,0,"  UK, Scotland, North-East (1983-1987)",0,0,0,0,"  UK, Scotland, North-East (1983-1987)",0,0,0,0,"  UK, Scotland, North-East (1983-1987)",0,0,0,0,"  UK, Scotland, North-East (1983-1987)",0,0,0,0,"  UK, Scotland, North-East (1983-1987)",0,0,0,0,"  UK, Scotland, North-East (1983-1987)",0,0,0,0,"  UK, Scotland, North-East (1983-1987)",0,0,0,0,"  UK, Scotland, North-East (1983-1987)",2,3,3,0.01,"  UK, Scotland, North-East (1983-1987)",1,1.6,1.6,0.01,"  UK, Scotland, North-East (1983-1987)",1,2.1,2.1,0.01,"  UK, Scotland, North-East (1983-1987)",1,2.3,2.3,0.01,"  UK, Scotland, North-East (1983-1987)",2,6.4,6.4,0.03,"  UK, Scotland, North-East (1983-1987)",3,18.2,18.2,0.09,"  UK, Scotland, North-East (1983-1987)",0,0,0,..,
Europe,"  UK, Scotland, South-East (1983-1987)",20,0.7,0.5,..,"  UK, Scotland, South-East (1983-1987)",0,0,0,0,"  UK, Scotland, South-East (1983-1987)",0,0,0,0,"  UK, Scotland, South-East (1983-1987)",0,0,0,0,"  UK, Scotland, South-East (1983-1987)",0,0,0,0,"  UK, Scotland, South-East (1983-1987)",0,0,0,0,"  UK, Scotland, South-East (1983-1987)",0,0,0,0,"  UK, Scotland, South-East (1983-1987)",1,0.5,0.5,0,"  UK, Scotland, South-East (1983-1987)",1,0.5,0.5,0,"  UK, Scotland, South-East (1983-1987)",0,0,0,0,"  UK, Scotland, South-East (1983-1987)",1,0.6,0.6,0,"  UK, Scotland, South-East (1983-1987)",1,0.6,0.6,0,"  UK, Scotland, South-East (1983-1987)",2,1.3,1.3,0.01,"  UK, Scotland, South-East (1983-1987)",1,0.7,0.7,0,"  UK, Scotland, South-East (1983-1987)",4,3.5,3.5,0.02,"  UK, Scotland, South-East (1983-1987)",2,2,2,0.01,"  UK, Scotland, South-East (1983-1987)",4,5.8,5.8,0.03,"  UK, Scotland, South-East (1983-1987)",2,5.8,5.8,0.03,"  UK, Scotland, South-East (1983-1987)",1,6.7,6.7,..,
Europe,"  UK, Scotland, West (1983-1987)",43,0.6,0.4,..,"  UK, Scotland, West (1983-1987)",0,0,0,0,"  UK, Scotland, West (1983-1987)",0,0,0,0,"  UK, Scotland, West (1983-1987)",0,0,0,0,"  UK, Scotland, West (1983-1987)",0,0,0,0,"  UK, Scotland, West (1983-1987)",0,0,0,0,"  UK, Scotland, West (1983-1987)",0,0,0,0,"  UK, Scotland, West (1983-1987)",0,0,0,0,"  UK, Scotland, West (1983-1987)",0,0,0,0,"  UK, Scotland, West (1983-1987)",0,0,0,0,"  UK, Scotland, West (1983-1987)",1,0.3,0.3,0,"  UK, Scotland, West (1983-1987)",2,0.5,0.5,0,"  UK, Scotland, West (1983-1987)",4,1.1,1.1,0.01,"  UK, Scotland, West (1983-1987)",5,1.4,1.4,0.01,"  UK, Scotland, West (1983-1987)",6,2.2,2.2,0.01,"  UK, Scotland, West (1983-1987)",10,4.5,4.5,0.02,"  UK, Scotland, West (1983-1987)",7,4.9,4.9,0.02,"  UK, Scotland, West (1983-1987)",4,5.8,5.8,0.03,"  UK, Scotland, West (1983-1987)",4,13.7,13.7,..,
Europe,,2931,49.2,34.2,0,,0,0,0,0,,0,0,0,0,,1,0.4,0.4,0,,3,0,0,0,,3,0.2,0.2,0,,6,2.2,2.2,0,,16,2,2,0,,45,9,9,0.02,,85,30.5,30.5,0.12,,120,33.3,33.3,0.12,,211,61.7,61.7,0.26,,276,80.5,80.5,0.45,,385,134.1,134.1,0.68,,412,170.6,170.6,0.84,,497,242.2,242.2,1.21,,453,276.9,276.9,1.4,,258,394,394,1.96,,160,336.8,336.8,0,
Oceania ,"Australia, New South Wales (1983-1987)",109,0.8,0.7,..,"  Australia, New South Wales (1983-1987)",0,0,0,0,"Australia, New South Wales (1983-1987)",0,0,0,0,"Australia, New South Wales (1983-1987)",0,0,0,0,"Australia, New South Wales (1983-1987)",0,0,0,0,"Australia, New South Wales (1983-1987)",0,0,0,0,"Australia, New South Wales (1983-1987)",0,0,0,0,"Australia, New South Wales (1983-1987)",0,0,0,0,"Australia, New South Wales (1983-1987)",3,0.3,0.3,0,"Australia, New South Wales (1983-1987)",4,0.5,0.5,0,"  Australia, New South Wales (1983-1987)",7,0.9,0.9,0,"Australia, New South Wales (1983-1987)",11,1.6,1.6,0.01,"Australia, New South Wales (1983-1987)",17,2.5,2.5,0.01,"  Australia, New South Wales (1983-1987)",14,2.3,2.3,0.01,"  Australia, New South Wales (1983-1987)",19,4,4,0.02,"Australia, New South Wales (1983-1987)",11,3,3,0.02,"Australia, New South Wales (1983-1987)",10,4.5,4.5,0.02,"Australia, New South Wales (1983-1987)",12,11,11,0.06,"Australia, New South Wales (1983-1987)",1,1.8,1.8,..,
Oceania ,"  Australia, South (1983-1987)",17,0.5,0.4,..,"  Australia, South (1983-1987)",0,0,0,0,"  Australia, South (1983-1987)",0,0,0,0,"  Australia, South (1983-1987)",0,0,0,0,"  Australia, South (1983-1987)",0,0,0,0,"  Australia, South (1983-1987)",0,0,0,0,"  Australia, South (1983-1987)",0,0,0,0,"  Australia, South (1983-1987)",1,0.4,0.4,0,"  Australia, South (1983-1987)",0,0,0,0,"  Australia, South (1983-1987)",0,0,0,0,"  Australia, South (1983-1987)",1,0.6,0.6,0,"  Australia, South (1983-1987)",2,1.2,1.2,0.01,"  Australia, South (1983-1987)",2,1.1,1.1,0.01,"  Australia, South (1983-1987)",2,1.2,1.2,0.01,"  Australia, South (1983-1987)",4,3.1,3.1,0.02,"  Australia, South (1983-1987)",1,1,1,0,"  Australia, South (1983-1987)",2,3.2,3.2,0.02,"  Australia, South (1983-1987)",1,3.2,3.2,0.02,"  Australia, South (1983-1987)",1,5.8,5.8,..,
Oceania ,"  Australia, Tasmania (1983-1987)",5,0.5,0.3,..,"  Australia, Tasmania (1983-1987)",0,0,0,0,"  Australia, Tasmania (1983-1987)",0,0,0,0,"  Australia, Tasmania (1983-1987)",0,0,0,0,"  Australia, Tasmania (1983-1987)",0,0,0,0,"  Australia, Tasmania (1983-1987)",0,0,0,0,"  Australia, Tasmania (1983-1987)",0,0,0,0,"  Australia, Tasmania (1983-1987)",0,0,0,0,"  Australia, Tasmania (1983-1987)",0,0,0,0,"  Australia, Tasmania (1983-1987)",0,0,0,0,"  Australia, Tasmania (1983-1987)",0,0,0,0,"  Australia, Tasmania (1983-1987)",0,0,0,0,"  Australia, Tasmania (1983-1987)",0,0,0,0,"  Australia, Tasmania (1983-1987)",0,0,0,0,"  Australia, Tasmania (1983-1987)",2,5.3,5.3,0.03,"  Australia, Tasmania (1983-1987)",2,6.7,6.7,0.03,"  Australia, Tasmania (1983-1987)",1,5.4,5.4,0.03,"  Australia, Tasmania (1983-1987)",0,..,..,..,"  Australia, Tasmania (1983-1987)",0,..,..,..,
Oceania ,"  Australia, Victoria (1983-1987)",67,0.7,0.5,..,"  Australia, Victoria (1983-1987)",0,0,0,0,"  Australia, Victoria (1983-1987)",0,0,0,0,"  Australia, Victoria (1983-1987)",1,0.1,0.1,0,"  Australia, Victoria (1983-1987)",0,0,0,0,"  Australia, Victoria (1983-1987)",0,0,0,0,"  Australia, Victoria (1983-1987)",1,0.1,0.1,0,"  Australia, Victoria (1983-1987)",0,0,0,0,"  Australia, Victoria (1983-1987)",3,0.4,0.4,0,"  Australia, Victoria (1983-1987)",1,0.2,0.2,0,"  Australia, Victoria (1983-1987)",4,0.7,0.7,0,"  Australia, Victoria (1983-1987)",3,0.6,0.6,0,"  Australia, Victoria (1983-1987)",10,2,2,0.01,"  Australia, Victoria (1983-1987)",11,2.5,2.5,0.01,"  Australia, Victoria (1983-1987)",8,2.4,2.4,0.01,"  Australia, Victoria (1983-1987)",4,1.5,1.5,0.01,"  Australia, Victoria (1983-1987)",11,6.5,6.5,0.03,"  Australia, Victoria (1983-1987)",8,9.2,9.2,0.05,"  Australia, Victoria (1983-1987)",2,4.6,4.6,..,
Oceania ,"  Australia, Western (1983-1987)",21,0.6,0.5,..,"  Australia, Western (1983-1987)",0,0,0,0,"  Australia, Western (1983-1987)",0,0,0,0,"  Australia, Western (1983-1987)",0,0,0,0,"  Australia, Western (1983-1987)",0,0,0,0,"  Australia, Western (1983-1987)",0,0,0,0,"  Australia, Western (1983-1987)",0,0,0,0,"  Australia, Western (1983-1987)",1,0.3,0.3,0,"  Australia, Western (1983-1987)",1,0.3,0.3,0,"  Australia, Western (1983-1987)",0,0,0,0,"  Australia, Western (1983-1987)",0,0,0,0,"  Australia, Western (1983-1987)",1,0.6,0.6,0,"  Australia, Western (1983-1987)",2,1.3,1.3,0.01,"  Australia, Western (1983-1987)",1,0.7,0.7,0,"  Australia, Western (1983-1987)",4,4,4,0.02,"  Australia, Western (1983-1987)",6,7.3,7.3,0.04,"  Australia, Western (1983-1987)",3,5.6,5.6,0.03,"  Australia, Western (1983-1987)",2,7.1,7.1,0.04,"  Australia, Western (1983-1987)",0,0,0,..,
Oceania ,  Australian Capital Territory (1983-1987),2,0.3,0.4,..,  Australian Capital Territory (1983-1987),0,0,0,0,  Australian Capital Territory (1983-1987),0,0,0,0,  Australian Capital Territory (1983-1987),0,0,0,0,  Australian Capital Territory (1983-1987),0,0,0,0,  Australian Capital Territory (1983-1987),0,0,0,0,  Australian Capital Territory (1983-1987),0,0,0,0,  Australian Capital Territory (1983-1987),0,0,0,0,  Australian Capital Territory (1983-1987),0,0,0,0,  Australian Capital Territory (1983-1987),0,0,0,0,  Australian Capital Territory (1983-1987),0,0,0,0,  Australian Capital Territory (1983-1987),0,0,0,0,  Australian Capital Territory (1983-1987),1,4.3,4.3,0.02,  Australian Capital Territory (1983-1987),1,5.5,5.5,0.03,  Australian Capital Territory (1983-1987),0,0,0,0,  Australian Capital Territory (1983-1987),0,0,0,0,  Australian Capital Territory (1983-1987),0,0,0,0,  Australian Capital Territory (1983-1987),0,0,0,0,  Australian Capital Territory (1983-1987),0,0,0,..,
Oceania ,  New Zealand: Maori (1983-1987),2,0.3,0.4,..,  New Zealand: Maori (1983-1987),0,0,0,0,  New Zealand: Maori (1983-1987),0,0,0,0,  New Zealand: Maori (1983-1987),0,0,0,0,  New Zealand: Maori (1983-1987),0,0,0,0,  New Zealand: Maori (1983-1987),0,0,0,0,  New Zealand: Maori (1983-1987),0,0,0,0,  New Zealand: Maori (1983-1987),0,0,0,0,  New Zealand: Maori (1983-1987),0,0,0,0,  New Zealand: Maori (1983-1987),0,0,0,0,  New Zealand: Maori (1983-1987),0,0,0,0,  New Zealand: Maori (1983-1987),1,4.1,4.1,0.02,  New Zealand: Maori (1983-1987),1,5.3,5.3,0.03,  New Zealand: Maori (1983-1987),0,0,0,0,  New Zealand: Maori (1983-1987),0,0,0,0,  New Zealand: Maori (1983-1987),0,0,0,0,  New Zealand: Maori (1983-1987),0,0,0,0,  New Zealand: Maori (1983-1987),0,0,0,0,  New Zealand: Maori (1983-1987),0,0,0,..,
Oceania ,  New Zealand: Non-Maori (1983-1987),31,0.4,0.3,..,  New Zealand: Non-Maori (1983-1987),0,0,0,0,  New Zealand: Non-Maori (1983-1987),0,0,0,0,  New Zealand: Non-Maori (1983-1987),0,0,0,0,  New Zealand: Non-Maori (1983-1987),0,0,0,0,  New Zealand: Non-Maori (1983-1987),0,0,0,0,  New Zealand: Non-Maori (1983-1987),0,0,0,0,  New Zealand: Non-Maori (1983-1987),0,0,0,0,  New Zealand: Non-Maori (1983-1987),0,0,0,0,  New Zealand: Non-Maori (1983-1987),0,0,0,0,  New Zealand: Non-Maori (1983-1987),3,0.8,0.8,0,  New Zealand: Non-Maori (1983-1987),1,0.3,0.3,0,  New Zealand: Non-Maori (1983-1987),2,0.6,0.6,0,  New Zealand: Non-Maori (1983-1987),4,1.2,1.2,0.01,  New Zealand: Non-Maori (1983-1987),8,3.2,3.2,0.02,  New Zealand: Non-Maori (1983-1987),7,3.4,3.4,0.02,  New Zealand: Non-Maori (1983-1987),2,1.5,1.5,0.01,  New Zealand: Non-Maori (1983-1987),4,6,6,0.03,  New Zealand: Non-Maori (1983-1987),0,0,0,..,
Oceania ,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,..,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,0,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,0,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,0,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,0,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,0,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,0,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,0,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,0,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,0,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,0,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,0,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,0,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,0,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,0,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,0,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,0,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,0,"  USA, Hawaii: Chinese (1983-1987)",0,0,0,..,
Oceania ,"  USA, Hawaii: Filipino (1983-1987)",1,0.3,0.1,..,"  USA, Hawaii: Filipino (1983-1987)",0,0,0,0,"  USA, Hawaii: Filipino (1983-1987)",0,0,0,0,"  USA, Hawaii: Filipino (1983-1987)",0,0,0,0,"  USA, Hawaii: Filipino (1983-1987)",0,0,0,0,"  USA, Hawaii: Filipino (1983-1987)",0,0,0,0,"  USA, Hawaii: Filipino (1983-1987)",0,0,0,0,"  USA, Hawaii: Filipino (1983-1987)",0,0,0,0,"  USA, Hawaii: Filipino (1983-1987)",0,0,0,0,"  USA, Hawaii: Filipino (1983-1987)",0,0,0,0,"  USA, Hawaii: Filipino (1983-1987)",0,0,0,0,"  USA, Hawaii: Filipino (1983-1987)",0,0,0,0,"  USA, Hawaii: Filipino (1983-1987)",0,0,0,0,"  USA, Hawaii: Filipino (1983-1987)",0,0,0,0,"  USA, Hawaii: Filipino (1983-1987)",0,0,0,0,"  USA, Hawaii: Filipino (1983-1987)",1,5.4,5.4,0.03,"  USA, Hawaii: Filipino (1983-1987)",0,0,0,0,"  USA, Hawaii: Filipino (1983-1987)",0,0,0,0,"  USA, Hawaii: Filipino (1983-1987)",0,0,0,..,
Oceania ,"  USA, Hawaii: Hawaiian (1983-1987)",1,0.2,0.3,..,"  USA, Hawaii: Hawaiian (1983-1987)",0,0,0,0,"  USA, Hawaii: Hawaiian (1983-1987)",0,0,0,0,"  USA, Hawaii: Hawaiian (1983-1987)",0,0,0,0,"  USA, Hawaii: Hawaiian (1983-1987)",0,0,0,0,"  USA, Hawaii: Hawaiian (1983-1987)",0,0,0,0,"  USA, Hawaii: Hawaiian (1983-1987)",0,0,0,0,"  USA, Hawaii: Hawaiian (1983-1987)",0,0,0,0,"  USA, Hawaii: Hawaiian (1983-1987)",0,0,0,0,"  USA, Hawaii: Hawaiian (1983-1987)",0,0,0,0,"  USA, Hawaii: Hawaiian (1983-1987)",0,0,0,0,"  USA, Hawaii: Hawaiian (1983-1987)",0,0,0,0,"  USA, Hawaii: Hawaiian (1983-1987)",1,6.7,6.7,0.03,"  USA, Hawaii: Hawaiian (1983-1987)",0,0,0,0,"  USA, Hawaii: Hawaiian (1983-1987)",0,0,0,0,"  USA, Hawaii: Hawaiian (1983-1987)",0,0,0,0,"  USA, Hawaii: Hawaiian (1983-1987)",0,0,0,0,"  USA, Hawaii: Hawaiian (1983-1987)",0,0,0,0,"  USA, Hawaii: Hawaiian (1983-1987)",0,0,0,..,
Oceania ,"  USA, Hawaii: Japanese (1983-1987)",1,0.2,0.1,..,"  USA, Hawaii: Japanese (1983-1987)",0,0,0,0,"  USA, Hawaii: Japanese (1983-1987)",0,0,0,0,"  USA, Hawaii: Japanese (1983-1987)",0,0,0,0,"  USA, Hawaii: Japanese (1983-1987)",0,0,0,0,"  USA, Hawaii: Japanese (1983-1987)",0,0,0,0,"  USA, Hawaii: Japanese (1983-1987)",0,0,0,0,"  USA, Hawaii: Japanese (1983-1987)",0,0,0,0,"  USA, Hawaii: Japanese (1983-1987)",0,0,0,0,"  USA, Hawaii: Japanese (1983-1987)",0,0,0,0,"  USA, Hawaii: Japanese (1983-1987)",0,0,0,0,"  USA, Hawaii: Japanese (1983-1987)",0,0,0,0,"  USA, Hawaii: Japanese (1983-1987)",1,2.1,2.1,0.01,"  USA, Hawaii: Japanese (1983-1987)",0,0,0,0,"  USA, Hawaii: Japanese (1983-1987)",0,0,0,0,"  USA, Hawaii: Japanese (1983-1987)",0,0,0,0,"  USA, Hawaii: Japanese (1983-1987)",0,0,0,0,"  USA, Hawaii: Japanese (1983-1987)",0,0,0,0,"  USA, Hawaii: Japanese (1983-1987)",0,0,0,..,
