,Breast(C50)-Female age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
Europe,"  The Netherlands, Eindhoven (1983-1987)",1955,92.8,72.7,..,"  The Netherlands, Eindhoven (1983-1987)",0,0,0,0,"  The Netherlands, Eindhoven (1983-1987)",0,0,0,0,"  The Netherlands, Eindhoven (1983-1987)",0,0,0,0,"  The Netherlands, Eindhoven (1983-1987)",1,0.5,0.5,0,"  The Netherlands, Eindhoven (1983-1987)",0,0,0,0,"  The Netherlands, Eindhoven (1983-1987)",7,4.1,4.1,0.02,"  The Netherlands, Eindhoven (1983-1987)",40,24.6,24.6,0.12,"  The Netherlands, Eindhoven (1983-1987)",108,65.7,65.7,0.33,"  The Netherlands, Eindhoven (1983-1987)",168,121.5,121.5,0.61,"  The Netherlands, Eindhoven (1983-1987)",228,182.3,182.3,0.91,"  The Netherlands, Eindhoven (1983-1987)",215,180.3,180.3,0.9,"  The Netherlands, Eindhoven (1983-1987)",246,230.7,230.7,1.15,"  The Netherlands, Eindhoven (1983-1987)",230,245.1,245.1,1.23,"  The Netherlands, Eindhoven (1983-1987)",197,265.6,265.6,1.33,"  The Netherlands, Eindhoven (1983-1987)",198,307.3,307.3,1.54,"  The Netherlands, Eindhoven (1983-1987)",158,316.7,316.7,1.58,"  The Netherlands, Eindhoven (1983-1987)",91,296,296,1.48,"  The Netherlands, Eindhoven (1983-1987)",68,375.3,375.3,..,
Europe,"  The Netherlands, Maastricht (1986-1988)",1244,98.2,68.1,..,"  The Netherlands, Maastricht (1986-1988)",0,0,0,0,"  The Netherlands, Maastricht (1986-1988)",0,0,0,0,"  The Netherlands, Maastricht (1986-1988)",0,0,0,0,"  The Netherlands, Maastricht (1986-1988)",0,0,0,0,"  The Netherlands, Maastricht (1986-1988)",1,0.9,0.9,0,"  The Netherlands, Maastricht (1986-1988)",9,8.7,8.7,0.04,"  The Netherlands, Maastricht (1986-1988)",22,22,22,0.11,"  The Netherlands, Maastricht (1986-1988)",51,51.9,51.9,0.26,"  The Netherlands, Maastricht (1986-1988)",102,114.7,114.7,0.57,"  The Netherlands, Maastricht (1986-1988)",109,141.5,141.5,0.71,"  The Netherlands, Maastricht (1986-1988)",150,208.3,208.3,1.04,"  The Netherlands, Maastricht (1986-1988)",132,183.3,183.3,0.92,"  The Netherlands, Maastricht (1986-1988)",191,278.9,278.9,1.39,"  The Netherlands, Maastricht (1986-1988)",125,215,215,1.07,"  The Netherlands, Maastricht (1986-1988)",163,351.2,351.2,1.76,"  The Netherlands, Maastricht (1986-1988)",82,232.9,232.9,1.16,"  The Netherlands, Maastricht (1986-1988)",65,288.3,288.3,1.44,"  The Netherlands, Maastricht (1986-1988)",42,269.4,269.4,..,
Europe,"  UK, England and Wales (1983-1987)",113043,88.3,56.1,..,"  UK, England and Wales (1983-1987)",4,0.1,0.1,0,"  UK, England and Wales (1983-1987)",1,0,0,0,"  UK, England and Wales (1983-1987)",4,0,0,0,"  UK, England and Wales (1983-1987)",18,0.2,0.2,0,"  UK, England and Wales (1983-1987)",106,1,1,0.01,"  UK, England and Wales (1983-1987)",553,6.2,6.2,0.03,"  UK, England and Wales (1983-1987)",1815,22,22,0.11,"  UK, England and Wales (1983-1987)",4384,47.6,47.6,0.24,"  UK, England and Wales (1983-1987)",6928,92.1,92.1,0.46,"  UK, England and Wales (1983-1987)",9408,135,135,0.68,"  UK, England and Wales (1983-1987)",9919,147.9,147.9,0.74,"  UK, England and Wales (1983-1987)",11646,168.1,168.1,0.84,"  UK, England and Wales (1983-1987)",14061,192,192,0.96,"  UK, England and Wales (1983-1987)",12965,210.6,210.6,1.05,"  UK, England and Wales (1983-1987)",13565,220.6,220.6,1.1,"  UK, England and Wales (1983-1987)",11728,232.1,232.2,1.16,"  UK, England and Wales (1983-1987)",8420,248.9,248.9,1.24,"  UK, England and Wales (1983-1987)",7504,318,318.1,..,
Europe,"  UK, England, Mersey (1983-1987)",5569,89.1,59.1,..,"  UK, England, Mersey (1983-1987)",1,0.3,0.3,0,"  UK, England, Mersey (1983-1987)",0,0,0,0,"  UK, England, Mersey (1983-1987)",0,0,0,0,"  UK, England, Mersey (1983-1987)",2,0.4,0.4,0,"  UK, England, Mersey (1983-1987)",8,1.6,1.6,0.01,"  UK, England, Mersey (1983-1987)",37,8.6,8.6,0.04,"  UK, England, Mersey (1983-1987)",100,25.5,25.5,0.13,"  UK, England, Mersey (1983-1987)",238,54.6,54.6,0.27,"  UK, England, Mersey (1983-1987)",362,99.3,99.3,0.5,"  UK, England, Mersey (1983-1987)",531,153.9,153.9,0.77,"  UK, England, Mersey (1983-1987)",509,150.4,150.4,0.75,"  UK, England, Mersey (1983-1987)",674,195.1,195.1,0.98,"  UK, England, Mersey (1983-1987)",687,191.6,191.7,0.96,"  UK, England, Mersey (1983-1987)",626,211.8,211.9,1.06,"  UK, England, Mersey (1983-1987)",590,202.7,202.8,1.01,"  UK, England, Mersey (1983-1987)",531,223.6,223.6,1.12,"  UK, England, Mersey (1983-1987)",374,239.7,239.8,1.2,"  UK, England, Mersey (1983-1987)",298,279.8,279.9,..,
Europe,"  UK, England, North Western Region (1983-1987)",9446,91.9,58.8,..,"  UK, England, North Western Region (1983-1987)",0,0,0,0,"  UK, England, North Western Region (1983-1987)",0,0,0,0,"  UK, England, North Western Region (1983-1987)",1,0.1,0.1,0,"  UK, England, North Western Region (1983-1987)",0,0,0,0,"  UK, England, North Western Region (1983-1987)",8,1,1,0,"  UK, England, North Western Region (1983-1987)",45,6.4,6.4,0.03,"  UK, England, North Western Region (1983-1987)",140,21.6,21.6,0.11,"  UK, England, North Western Region (1983-1987)",376,53.5,53.5,0.27,"  UK, England, North Western Region (1983-1987)",604,100.8,100.8,0.5,"  UK, England, North Western Region (1983-1987)",792,146.2,146.2,0.73,"  UK, England, North Western Region (1983-1987)",883,167,167,0.84,"  UK, England, North Western Region (1983-1987)",939,170.3,170.3,0.85,"  UK, England, North Western Region (1983-1987)",1122,191.5,191.5,0.96,"  UK, England, North Western Region (1983-1987)",1053,206.1,206.1,1.03,"  UK, England, North Western Region (1983-1987)",1153,227.8,227.8,1.14,"  UK, England, North Western Region (1983-1987)",1016,240.8,240.8,1.2,"  UK, England, North Western Region (1983-1987)",697,248.3,248.3,1.24,"  UK, England, North Western Region (1983-1987)",617,339.6,339.6,..,
Europe,"  UK, England, Oxford Region (1983-1987)",5485,89.5,63.6,..,"  UK, England, Oxford Region (1983-1987)",1,0.3,0.3,0,"  UK, England, Oxford Region (1983-1987)",0,0,0,0,"  UK, England, Oxford Region (1983-1987)",0,0,0,0,"  UK, England, Oxford Region (1983-1987)",2,0.4,0.4,0,"  UK, England, Oxford Region (1983-1987)",7,1.3,1.3,0.01,"  UK, England, Oxford Region (1983-1987)",27,5.8,5.8,0.03,"  UK, England, Oxford Region (1983-1987)",97,22.5,22.5,0.11,"  UK, England, Oxford Region (1983-1987)",251,52.2,52.2,0.26,"  UK, England, Oxford Region (1983-1987)",388,101,101,0.51,"  UK, England, Oxford Region (1983-1987)",509,149.5,149.5,0.75,"  UK, England, Oxford Region (1983-1987)",540,175.3,175.3,0.88,"  UK, England, Oxford Region (1983-1987)",581,192.1,192.1,0.96,"  UK, England, Oxford Region (1983-1987)",680,224.8,224.8,1.12,"  UK, England, Oxford Region (1983-1987)",575,233.3,233.3,1.17,"  UK, England, Oxford Region (1983-1987)",604,253.8,253.8,1.27,"  UK, England, Oxford Region (1983-1987)",515,268.2,268.2,1.34,"  UK, England, Oxford Region (1983-1987)",366,280.5,280.5,1.4,"  UK, England, Oxford Region (1983-1987)",342,363.8,363.8,..,
Europe,"  UK, England, South Thames Region (1983-1987)",17443,102.4,60.3,..,"  UK, England, South Thames Region (1983-1987)",0,0,0,0,"  UK, England, South Thames Region (1983-1987)",0,0,0,0,"  UK, England, South Thames Region (1983-1987)",0,0,0,0,"  UK, England, South Thames Region (1983-1987)",1,0.1,0.1,0,"  UK, England, South Thames Region (1983-1987)",11,0.8,0.8,0,"  UK, England, South Thames Region (1983-1987)",79,6.8,6.8,0.03,"  UK, England, South Thames Region (1983-1987)",220,20.1,20.2,0.1,"  UK, England, South Thames Region (1983-1987)",629,51.3,51.4,0.26,"  UK, England, South Thames Region (1983-1987)",955,95.8,96,0.48,"  UK, England, South Thames Region (1983-1987)",1305,141.4,141.7,0.71,"  UK, England, South Thames Region (1983-1987)",1334,149.6,149.9,0.75,"  UK, England, South Thames Region (1983-1987)",1704,184.1,184.5,0.92,"  UK, England, South Thames Region (1983-1987)",2080,209.8,210.2,1.05,"  UK, England, South Thames Region (1983-1987)",1944,228.2,228.6,1.14,"  UK, England, South Thames Region (1983-1987)",2214,250.3,250.8,1.25,"  UK, England, South Thames Region (1983-1987)",1928,256.2,256.7,1.28,"  UK, England, South Thames Region (1983-1987)",1518,291.6,292.2,1.46,"  UK, England, South Thames Region (1983-1987)",1485,379.3,380.1,..,
Europe,"  UK, England, South Western Region (1983-1987)",8475,104,60.5,..,"  UK, England, South Western Region (1983-1987)",0,0,0,0,"  UK, England, South Western Region (1983-1987)",0,0,0,0,"  UK, England, South Western Region (1983-1987)",0,0,0,0,"  UK, England, South Western Region (1983-1987)",1,0.2,0.2,0,"  UK, England, South Western Region (1983-1987)",5,0.8,0.8,0,"  UK, England, South Western Region (1983-1987)",33,6.3,6.3,0.03,"  UK, England, South Western Region (1983-1987)",124,24.6,24.6,0.12,"  UK, England, South Western Region (1983-1987)",285,49.9,49.9,0.25,"  UK, England, South Western Region (1983-1987)",465,99.8,99.8,0.5,"  UK, England, South Western Region (1983-1987)",639,145.6,145.6,0.73,"  UK, England, South Western Region (1983-1987)",670,157.1,157.1,0.79,"  UK, England, South Western Region (1983-1987)",793,175.2,175.2,0.88,"  UK, England, South Western Region (1983-1987)",1000,201.6,201.6,1.01,"  UK, England, South Western Region (1983-1987)",996,230.8,230.8,1.15,"  UK, England, South Western Region (1983-1987)",1092,247.3,247.3,1.24,"  UK, England, South Western Region (1983-1987)",989,270.6,270.6,1.35,"  UK, England, South Western Region (1983-1987)",722,291.7,291.7,1.46,"  UK, England, South Western Region (1983-1987)",661,362.2,362.2,..,
Europe,"  UK, England, Trent (1983-1987)",10979,93.4,60.3,..,"  UK, England, Trent (1983-1987)",1,0.1,0.1,0,"  UK, England, Trent (1983-1987)",0,0,0,0,"  UK, England, Trent (1983-1987)",0,0,0,0,"  UK, England, Trent (1983-1987)",0,0,0,0,"  UK, England, Trent (1983-1987)",8,0.8,0.8,0,"  UK, England, Trent (1983-1987)",53,6.4,6.4,0.03,"  UK, England, Trent (1983-1987)",176,23.3,23.3,0.12,"  UK, England, Trent (1983-1987)",449,52.8,52.8,0.26,"  UK, England, Trent (1983-1987)",701,100.1,100.1,0.5,"  UK, England, Trent (1983-1987)",949,146.5,146.5,0.73,"  UK, England, Trent (1983-1987)",1036,167,167,0.83,"  UK, England, Trent (1983-1987)",1133,176.3,176.3,0.88,"  UK, England, Trent (1983-1987)",1359,201,201,1.01,"  UK, England, Trent (1983-1987)",1253,223.2,223.2,1.12,"  UK, England, Trent (1983-1987)",1246,226.5,226.5,1.13,"  UK, England, Trent (1983-1987)",1133,256,256,1.28,"  UK, England, Trent (1983-1987)",807,278.8,278.8,1.39,"  UK, England, Trent (1983-1987)",675,352.5,352.5,..,
Europe,"  UK, England, West Midlands Region (1983-1986)",10210,97.2,63.4,..,"  UK, England, West Midlands Region (1983-1986)",0,0,0,0,"  UK, England, West Midlands Region (1983-1986)",0,0,0,0,"  UK, England, West Midlands Region (1983-1986)",1,0.1,0.1,0,"  UK, England, West Midlands Region (1983-1986)",2,0.2,0.2,0,"  UK, England, West Midlands Region (1983-1986)",9,1.1,1.1,0.01,"  UK, England, West Midlands Region (1983-1986)",47,6.5,6.5,0.03,"  UK, England, West Midlands Region (1983-1986)",159,23.7,23.9,0.12,"  UK, England, West Midlands Region (1983-1986)",390,51.2,51.4,0.26,"  UK, England, West Midlands Region (1983-1986)",661,104.5,104.9,0.52,"  UK, England, West Midlands Region (1983-1986)",886,151.4,152.1,0.76,"  UK, England, West Midlands Region (1983-1986)",880,157.3,158,0.79,"  UK, England, West Midlands Region (1983-1986)",1065,185.3,186.1,0.93,"  UK, England, West Midlands Region (1983-1986)",1286,213.3,214.3,1.07,"  UK, England, West Midlands Region (1983-1986)",1218,247.8,248.9,1.24,"  UK, England, West Midlands Region (1983-1986)",1227,260.2,261.4,1.31,"  UK, England, West Midlands Region (1983-1986)",1026,275.5,276.8,1.38,"  UK, England, West Midlands Region (1983-1986)",698,288.9,290.2,1.45,"  UK, England, West Midlands Region (1983-1986)",608,389.7,391.5,..,
Europe,"  UK, England, Yorkshire Region (1983-1987)",8371,90.6,58.6,..,"  UK, England, Yorkshire Region (1983-1987)",0,0,0,0,"  UK, England, Yorkshire Region (1983-1987)",0,0,0,0,"  UK, England, Yorkshire Region (1983-1987)",0,0,0,0,"  UK, England, Yorkshire Region (1983-1987)",1,0.1,0.1,0,"  UK, England, Yorkshire Region (1983-1987)",5,0.7,0.7,0,"  UK, England, Yorkshire Region (1983-1987)",36,5.7,5.7,0.03,"  UK, England, Yorkshire Region (1983-1987)",157,26.6,26.6,0.13,"  UK, England, Yorkshire Region (1983-1987)",334,52.6,52.6,0.26,"  UK, England, Yorkshire Region (1983-1987)",561,103.8,103.8,0.52,"  UK, England, Yorkshire Region (1983-1987)",714,144,144,0.72,"  UK, England, Yorkshire Region (1983-1987)",789,162,162,0.81,"  UK, England, Yorkshire Region (1983-1987)",852,170.3,170.3,0.85,"  UK, England, Yorkshire Region (1983-1987)",1016,195.5,195.5,0.98,"  UK, England, Yorkshire Region (1983-1987)",912,202.9,202.9,1.01,"  UK, England, Yorkshire Region (1983-1987)",986,224,224,1.12,"  UK, England, Yorkshire Region (1983-1987)",851,230.8,230.8,1.15,"  UK, England, Yorkshire Region (1983-1987)",614,246.7,246.7,1.23,"  UK, England, Yorkshire Region (1983-1987)",543,315.9,315.9,..,
Europe,"  UK, Scotland (1983-1987)",12805,96.5,62.6,..,"  UK, Scotland (1983-1987)",0,0,0,0,"  UK, Scotland (1983-1987)",0,0,0,0,"  UK, Scotland (1983-1987)",0,0,0,0,"  UK, Scotland (1983-1987)",0,0,0,0,"  UK, Scotland (1983-1987)",12,1.1,1.1,0.01,"  UK, Scotland (1983-1987)",55,5.8,5.8,0.03,"  UK, Scotland (1983-1987)",207,24.1,24.1,0.12,"  UK, Scotland (1983-1987)",517,59,59,0.29,"  UK, Scotland (1983-1987)",827,107.6,107.6,0.54,"  UK, Scotland (1983-1987)",1183,160.4,160.4,0.8,"  UK, Scotland (1983-1987)",1199,163,163,0.81,"  UK, Scotland (1983-1987)",1401,189.3,189.3,0.95,"  UK, Scotland (1983-1987)",1483,199.9,199.9,1,"  UK, Scotland (1983-1987)",1374,214.5,214.5,1.07,"  UK, Scotland (1983-1987)",1478,242.7,242.7,1.21,"  UK, Scotland (1983-1987)",1289,259.7,259.7,1.3,"  UK, Scotland (1983-1987)",943,291,291,1.45,"  UK, Scotland (1983-1987)",837,392.5,392.5,..,
Europe,"  UK, Scotland, East (1983-1987)",1112,108.2,66.6,..,"  UK, Scotland, East (1983-1987)",0,0,0,0,"  UK, Scotland, East (1983-1987)",0,0,0,0,"  UK, Scotland, East (1983-1987)",0,0,0,0,"  UK, Scotland, East (1983-1987)",0,0,0,0,"  UK, Scotland, East (1983-1987)",0,0,0,0,"  UK, Scotland, East (1983-1987)",2,2.9,2.9,0.01,"  UK, Scotland, East (1983-1987)",14,22.3,22.3,0.11,"  UK, Scotland, East (1983-1987)",48,71.7,71.7,0.36,"  UK, Scotland, East (1983-1987)",68,117.2,117.2,0.59,"  UK, Scotland, East (1983-1987)",108,191.1,191.1,0.96,"  UK, Scotland, East (1983-1987)",103,178.6,178.6,0.89,"  UK, Scotland, East (1983-1987)",122,205.9,205.9,1.03,"  UK, Scotland, East (1983-1987)",119,194.3,194.3,0.97,"  UK, Scotland, East (1983-1987)",109,207.6,207.6,1.04,"  UK, Scotland, East (1983-1987)",129,246.5,246.5,1.23,"  UK, Scotland, East (1983-1987)",112,252.6,252.6,1.26,"  UK, Scotland, East (1983-1987)",92,313.3,313.3,1.57,"  UK, Scotland, East (1983-1987)",86,415.1,415.1,..,
Europe,"  UK, Scotland, North (1983-1987)",632,107.9,71.8,..,"  UK, Scotland, North (1983-1987)",0,0,0,0,"  UK, Scotland, North (1983-1987)",0,0,0,0,"  UK, Scotland, North (1983-1987)",0,0,0,0,"  UK, Scotland, North (1983-1987)",0,0,0,0,"  UK, Scotland, North (1983-1987)",0,0,0,0,"  UK, Scotland, North (1983-1987)",2,4.9,4.9,0.02,"  UK, Scotland, North (1983-1987)",11,28.4,28.4,0.14,"  UK, Scotland, North (1983-1987)",30,75.7,75.7,0.38,"  UK, Scotland, North (1983-1987)",36,103,103,0.51,"  UK, Scotland, North (1983-1987)",59,181.7,181.7,0.91,"  UK, Scotland, North (1983-1987)",67,215.5,215.5,1.08,"  UK, Scotland, North (1983-1987)",82,263,263,1.31,"  UK, Scotland, North (1983-1987)",72,229.4,229.4,1.15,"  UK, Scotland, North (1983-1987)",52,196,196,0.98,"  UK, Scotland, North (1983-1987)",74,278.6,278.6,1.39,"  UK, Scotland, North (1983-1987)",65,281.8,281.8,1.41,"  UK, Scotland, North (1983-1987)",43,285.3,285.3,1.43,"  UK, Scotland, North (1983-1987)",39,381,381,..,
Europe,"  UK, Scotland, North-East (1983-1987)",1221,88.3,59.5,..,"  UK, Scotland, North-East (1983-1987)",0,0,0,0,"  UK, Scotland, North-East (1983-1987)",0,0,0,0,"  UK, Scotland, North-East (1983-1987)",0,0,0,0,"  UK, Scotland, North-East (1983-1987)",0,0,0,0,"  UK, Scotland, North-East (1983-1987)",1,0.9,0.9,0,"  UK, Scotland, North-East (1983-1987)",12,11.8,11.8,0.06,"  UK, Scotland, North-East (1983-1987)",18,18.6,18.6,0.09,"  UK, Scotland, North-East (1983-1987)",61,61.9,61.9,0.31,"  UK, Scotland, North-East (1983-1987)",83,101.9,101.9,0.51,"  UK, Scotland, North-East (1983-1987)",105,141.7,141.7,0.71,"  UK, Scotland, North-East (1983-1987)",111,151.8,151.8,0.76,"  UK, Scotland, North-East (1983-1987)",110,152.5,152.5,0.76,"  UK, Scotland, North-East (1983-1987)",144,202.3,202.3,1.01,"  UK, Scotland, North-East (1983-1987)",144,236,236,1.18,"  UK, Scotland, North-East (1983-1987)",140,234.8,234.8,1.17,"  UK, Scotland, North-East (1983-1987)",124,246,246,1.23,"  UK, Scotland, North-East (1983-1987)",93,268.2,268.2,1.34,"  UK, Scotland, North-East (1983-1987)",75,326.2,326.2,..,
Europe,"  UK, Scotland, South-East (1983-1987)",3226,104.6,67.8,..,"  UK, Scotland, South-East (1983-1987)",0,0,0,0,"  UK, Scotland, South-East (1983-1987)",0,0,0,0,"  UK, Scotland, South-East (1983-1987)",0,0,0,0,"  UK, Scotland, South-East (1983-1987)",0,0,0,0,"  UK, Scotland, South-East (1983-1987)",4,1.6,1.6,0.01,"  UK, Scotland, South-East (1983-1987)",10,4.5,4.5,0.02,"  UK, Scotland, South-East (1983-1987)",60,29.3,29.3,0.15,"  UK, Scotland, South-East (1983-1987)",118,55.6,55.6,0.28,"  UK, Scotland, South-East (1983-1987)",226,126.4,126.4,0.63,"  UK, Scotland, South-East (1983-1987)",315,187.9,187.9,0.94,"  UK, Scotland, South-East (1983-1987)",270,163.7,163.7,0.82,"  UK, Scotland, South-East (1983-1987)",340,202.4,202.4,1.01,"  UK, Scotland, South-East (1983-1987)",381,221.1,221.1,1.11,"  UK, Scotland, South-East (1983-1987)",338,226.1,226.1,1.13,"  UK, Scotland, South-East (1983-1987)",384,262.4,262.4,1.31,"  UK, Scotland, South-East (1983-1987)",315,260.6,260.6,1.3,"  UK, Scotland, South-East (1983-1987)",231,287.1,287.1,1.44,"  UK, Scotland, South-East (1983-1987)",234,428,428,..,
Europe,"  UK, Scotland, West (1983-1987)",6614,92,59.8,..,"  UK, Scotland, West (1983-1987)",0,0,0,0,"  UK, Scotland, West (1983-1987)",0,0,0,0,"  UK, Scotland, West (1983-1987)",0,0,0,0,"  UK, Scotland, West (1983-1987)",0,0,0,0,"  UK, Scotland, West (1983-1987)",7,1.2,1.2,0.01,"  UK, Scotland, West (1983-1987)",29,5.6,5.6,0.03,"  UK, Scotland, West (1983-1987)",104,22.8,22.8,0.11,"  UK, Scotland, West (1983-1987)",260,56.6,56.6,0.28,"  UK, Scotland, West (1983-1987)",414,99.7,99.7,0.5,"  UK, Scotland, West (1983-1987)",596,146.6,146.6,0.73,"  UK, Scotland, West (1983-1987)",648,158.5,158.5,0.79,"  UK, Scotland, West (1983-1987)",747,182.4,182.4,0.91,"  UK, Scotland, West (1983-1987)",767,189.1,189.1,0.95,"  UK, Scotland, West (1983-1987)",731,208.2,208.2,1.04,"  UK, Scotland, West (1983-1987)",751,231.8,231.8,1.16,"  UK, Scotland, West (1983-1987)",673,261.2,261.2,1.31,"  UK, Scotland, West (1983-1987)",484,294.2,294.2,1.47,"  UK, Scotland, West (1983-1987)",403,385.3,385.3,..,
,,395577,5500.5,3659.4,0,0,14,3.2,3.2,0,0,3,0.2,0.2,0,0,15,2.1,2.1,0,0,47,7.6,7.6,0.01,0,319,56.9,57.2,0.23,0,2005,423.3,423.8,2.11,0,6650,1366.3,1368,6.83,0,15879,3369.8,3373.7,16.91,0,25992,6225.8,6233.2,31.18,0,36753,9341.5,9350.7,46.75,0,36900,9776.8,9787.5,48.97,0,42322,10693.3,10704.5,53.5,0,49215,12513.5,12527.3,62.64,0,42795,13030.6,13042.9,65.21,0,47085,14215.1,14229.1,71.11,0,40662,13706.2,13720.5,68.59,0,27228,13009.4,13023.6,65.11,0,21526,15027.7,15041.2,0,
Oceania ,"Australia, New South Wales (1983-1987)",10060,74.2,59.7,..,"Australia, New South Wales (1983-1987)",6,0.6,0.6,0,"  Australia, New South Wales (1983-1987)",0,0,0,0,"Australia, New South Wales (1983-1987)",1,0.1,0.1,0,"  Australia, New South Wales (1983-1987)",1,0.1,0.1,0,"Australia, New South Wales (1983-1987)",11,1,1,0,"Australia, New South Wales (1983-1987)",71,6.4,6.4,0.03,"  Australia, New South Wales (1983-1987)",269,25.2,25.2,0.13,"Australia, New South Wales (1983-1987)",550,54.9,54.9,0.27,"  Australia, New South Wales (1983-1987)",863,133.1,133.2,0.67,"  Australia, New South Wales (1983-1987)",1047,149.3,149.3,0.75,"Australia, New South Wales (1983-1987)",965,148.9,148.9,0.74,"  Australia, New South Wales (1983-1987)",1106,164,164.1,0.82,"Australia, New South Wales (1983-1987)",1244,189.1,189.1,0.95,"Australia, New South Wales (1983-1987)",1113,202.6,202.6,1.01,"  Australia, New South Wales (1983-1987)",1090,232.6,232.7,1.16,"Australia, New South Wales (1983-1987)",803,240.6,240.6,1.2,"Australia, New South Wales (1983-1987)",508,244.6,244.6,1.22,"Australia, New South Wales (1983-1987)",411,257.6,257.6,..,
Oceania ,"  Australia, South (1983-1987)",2586,74.4,56.1,..,"  Australia, South (1983-1987)",0,0,0,0,"  Australia, South (1983-1987)",0,0,0,0,"  Australia, South (1983-1987)",0,0,0,0,"  Australia, South (1983-1987)",1,0.4,0.4,0,"  Australia, South (1983-1987)",2,0.7,0.7,0,"  Australia, South (1983-1987)",20,7,7,0.03,"  Australia, South (1983-1987)",66,24.4,24.4,0.12,"  Australia, South (1983-1987)",136,50.7,50.7,0.25,"  Australia, South (1983-1987)",184,87.7,87.7,0.44,"  Australia, South (1983-1987)",215,122.1,122.1,0.61,"  Australia, South (1983-1987)",259,164.2,164.2,0.82,"  Australia, South (1983-1987)",303,177.1,177.1,0.89,"  Australia, South (1983-1987)",333,190.4,190.4,0.95,"  Australia, South (1983-1987)",292,200.5,200.5,1,"  Australia, South (1983-1987)",275,216.8,216.8,1.08,"  Australia, South (1983-1987)",211,230.2,230.2,1.15,"  Australia, South (1983-1987)",155,276.3,276.3,1.38,"  Australia, South (1983-1987)",134,288.7,288.7,..,
Oceania ,"  Australia, Tasmania (1983-1987)",754,67.9,55.4,..,"  Australia, Tasmania (1983-1987)",0,0,0,0,"  Australia, Tasmania (1983-1987)",0,0,0,0,"  Australia, Tasmania (1983-1987)",0,0,0,0,"  Australia, Tasmania (1983-1987)",0,0,0,0,"  Australia, Tasmania (1983-1987)",1,1.1,1.1,0.01,"  Australia, Tasmania (1983-1987)",7,7.7,7.7,0.04,"  Australia, Tasmania (1983-1987)",19,22.3,22.3,0.11,"  Australia, Tasmania (1983-1987)",49,61.3,61.3,0.31,"  Australia, Tasmania (1983-1987)",62,96.9,96.9,0.48,"  Australia, Tasmania (1983-1987)",83,155,155,0.77,"  Australia, Tasmania (1983-1987)",59,119.2,119.2,0.6,"  Australia, Tasmania (1983-1987)",80,158.2,158.2,0.79,"  Australia, Tasmania (1983-1987)",91,181,181,0.9,"  Australia, Tasmania (1983-1987)",78,178.7,178.7,0.89,"  Australia, Tasmania (1983-1987)",86,231,231,1.15,"  Australia, Tasmania (1983-1987)",67,254.8,254.8,1.27,"  Australia, Tasmania (1983-1987)",36,..,..,..,"  Australia, Tasmania (1983-1987)",36,..,..,..,
