,Breast(C50)-Male age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
North America,"  USA, Georgia, Atlanta: Black (1988-1992)",14,0.9,1.5,..,"  USA, Georgia, Atlanta: Black (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: Black (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: Black (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: Black (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: Black (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: Black (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: Black (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: Black (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: Black (1988-1992)",1,0.9,0.9,0,"  USA, Georgia, Atlanta: Black (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: Black (1988-1992)",3,5.8,5.8,0.03,"  USA, Georgia, Atlanta: Black (1988-1992)",3,8,8,0.04,"  USA, Georgia, Atlanta: Black (1988-1992)",1,3.5,3.5,0.02,"  USA, Georgia, Atlanta: Black (1988-1992)",1,4.3,4.3,0.02,"  USA, Georgia, Atlanta: Black (1988-1992)",4,24.7,24.7,0.12,"  USA, Georgia, Atlanta: Black (1988-1992)",1,8.8,8.8,0.04,"  USA, Georgia, Atlanta: Black (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: Black (1988-1992)",0,0,0,..,
North America,"  USA, Georgia, Atlanta: White (1988-1992)",15,0.4,0.4,..,"  USA, Georgia, Atlanta: White (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: White (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: White (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: White (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: White (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: White (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: White (1988-1992)",1,0.3,0.3,0,"  USA, Georgia, Atlanta: White (1988-1992)",1,0.3,0.3,0,"  USA, Georgia, Atlanta: White (1988-1992)",1,0.3,0.3,0,"  USA, Georgia, Atlanta: White (1988-1992)",1,0.4,0.4,0,"  USA, Georgia, Atlanta: White (1988-1992)",2,1.1,1.1,0.01,"  USA, Georgia, Atlanta: White (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: White (1988-1992)",2,1.6,1.6,0.01,"  USA, Georgia, Atlanta: White (1988-1992)",2,2,2,0.01,"  USA, Georgia, Atlanta: White (1988-1992)",2,2.9,2.9,0.01,"  USA, Georgia, Atlanta: White (1988-1992)",3,6.8,6.8,0.03,"  USA, Georgia, Atlanta: White (1988-1992)",0,0,0,0,"  USA, Georgia, Atlanta: White (1988-1992)",0,0,0,..,
North America,"  USA, Iowa (1988-1992)",58,0.9,0.6,..,"  USA, Iowa (1988-1992)",0,0,0,0,"  USA, Iowa (1988-1992)",0,0,0,0,"  USA, Iowa (1988-1992)",0,0,0,0,"  USA, Iowa (1988-1992)",0,0,0,0,"  USA, Iowa (1988-1992)",0,0,0,0,"  USA, Iowa (1988-1992)",0,0,0,0,"  USA, Iowa (1988-1992)",0,0,0,0,"  USA, Iowa (1988-1992)",2,0.4,0.4,0,"  USA, Iowa (1988-1992)",2,0.4,0.4,0,"  USA, Iowa (1988-1992)",0,0,0,0,"  USA, Iowa (1988-1992)",1,0.3,0.3,0,"  USA, Iowa (1988-1992)",4,1.4,1.4,0.01,"  USA, Iowa (1988-1992)",6,2,2,0.01,"  USA, Iowa (1988-1992)",13,4.7,4.7,0.02,"  USA, Iowa (1988-1992)",14,6.2,6.2,0.03,"  USA, Iowa (1988-1992)",6,3.6,3.6,0.02,"  USA, Iowa (1988-1992)",7,6.8,6.8,0.03,"  USA, Iowa (1988-1992)",3,4.1,4.1,..,
North America,"  USA, Louisiana, New Orleans: Black (1988-1992)",9,1,1,..,"  USA, Louisiana, New Orleans: Black (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: Black (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: Black (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: Black (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: Black (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: Black (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: Black (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: Black (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: Black (1988-1992)",1,1.9,1.9,0.01,"  USA, Louisiana, New Orleans: Black (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: Black (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: Black (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: Black (1988-1992)",1,3.9,3.9,0.02,"  USA, Louisiana, New Orleans: Black (1988-1992)",2,8.5,8.5,0.04,"  USA, Louisiana, New Orleans: Black (1988-1992)",2,12.9,12.9,0.06,"  USA, Louisiana, New Orleans: Black (1988-1992)",1,8.9,8.9,0.04,"  USA, Louisiana, New Orleans: Black (1988-1992)",2,33.2,33.2,0.17,"  USA, Louisiana, New Orleans: Black (1988-1992)",0,0,0,..,
North America,"  USA, Louisiana, New Orleans: White (1988-1992)",15,1,0.7,..,"  USA, Louisiana, New Orleans: White (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: White (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: White (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: White (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: White (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: White (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: White (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: White (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: White (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: White (1988-1992)",0,0,0,0,"  USA, Louisiana, New Orleans: White (1988-1992)",1,1.5,1.5,0.01,"  USA, Louisiana, New Orleans: White (1988-1992)",1,1.6,1.6,0.01,"  USA, Louisiana, New Orleans: White (1988-1992)",1,1.4,1.4,0.01,"  USA, Louisiana, New Orleans: White (1988-1992)",6,9.5,9.5,0.05,"  USA, Louisiana, New Orleans: White (1988-1992)",2,4.6,4.6,0.02,"  USA, Louisiana, New Orleans: White (1988-1992)",1,3.4,3.4,0.02,"  USA, Louisiana, New Orleans: White (1988-1992)",2,12.6,12.6,0.06,"  USA, Louisiana, New Orleans: White (1988-1992)",1,10.8,10.8,..,
North America,"  USA, Michigan, Detroit: Black (1988-1992)",19,0.9,0.9,..,"  USA, Michigan, Detroit: Black (1988-1992)",0,0,0,0,"  USA, Michigan, Detroit: Black (1988-1992)",0,0,0,0,"  USA, Michigan, Detroit: Black (1988-1992)",0,0,0,0,"  USA, Michigan, Detroit: Black (1988-1992)",0,0,0,0,"  USA, Michigan, Detroit: Black (1988-1992)",0,0,0,0,"  USA, Michigan, Detroit: Black (1988-1992)",0,0,0,0,"  USA, Michigan, Detroit: Black (1988-1992)",0,0,0,0,"  USA, Michigan, Detroit: Black (1988-1992)",0,0,0,0,"  USA, Michigan, Detroit: Black (1988-1992)",3,2.1,2.1,0.01,"  USA, Michigan, Detroit: Black (1988-1992)",2,1.9,1.9,0.01,"  USA, Michigan, Detroit: Black (1988-1992)",2,2.5,2.5,0.01,"  USA, Michigan, Detroit: Black (1988-1992)",2,2.7,2.7,0.01,"  USA, Michigan, Detroit: Black (1988-1992)",1,1.3,1.3,0.01,"  USA, Michigan, Detroit: Black (1988-1992)",3,4.3,4.3,0.02,"  USA, Michigan, Detroit: Black (1988-1992)",2,4.2,4.2,0.02,"  USA, Michigan, Detroit: Black (1988-1992)",3,9.4,9.4,0.05,"  USA, Michigan, Detroit: Black (1988-1992)",0,0,0,0,"  USA, Michigan, Detroit: Black (1988-1992)",1,7.9,7.9,..,
North America,"  USA, Michigan, Detroit: White (1988-1992)",80,1.1,0.8,..,"  USA, Michigan, Detroit: White (1988-1992)",0,0,0,0,"  USA, Michigan, Detroit: White (1988-1992)",0,0,0,0,"  USA, Michigan, Detroit: White (1988-1992)",0,0,0,0,"  USA, Michigan, Detroit: White (1988-1992)",0,0,0,0,"  USA, Michigan, Detroit: White (1988-1992)",0,0,0,0,"  USA, Michigan, Detroit: White (1988-1992)",0,0,0,0,"  USA, Michigan, Detroit: White (1988-1992)",0,0,0,0,"  USA, Michigan, Detroit: White (1988-1992)",1,0.2,0.2,0,"  USA, Michigan, Detroit: White (1988-1992)",2,0.4,0.4,0,"  USA, Michigan, Detroit: White (1988-1992)",2,0.5,0.5,0,"  USA, Michigan, Detroit: White (1988-1992)",4,1.1,1.1,0.01,"  USA, Michigan, Detroit: White (1988-1992)",5,1.6,1.6,0.01,"  USA, Michigan, Detroit: White (1988-1992)",11,3.3,3.3,0.02,"  USA, Michigan, Detroit: White (1988-1992)",19,6.7,6.7,0.03,"  USA, Michigan, Detroit: White (1988-1992)",17,8.2,8.2,0.04,"  USA, Michigan, Detroit: White (1988-1992)",5,3.7,3.7,0.02,"  USA, Michigan, Detroit: White (1988-1992)",8,11.3,11.3,0.06,"  USA, Michigan, Detroit: White (1988-1992)",6,12.6,12.6,..,
North America,"  USA, New Mexico: American Indian (1988-1992)",1,0.3,0.6,..,"  USA, New Mexico: American Indian (1988-1992)",0,0,0,0,"  USA, New Mexico: American Indian (1988-1992)",0,0,0,0,"  USA, New Mexico: American Indian (1988-1992)",0,0,0,0,"  USA, New Mexico: American Indian (1988-1992)",0,0,0,0,"  USA, New Mexico: American Indian (1988-1992)",0,0,0,0,"  USA, New Mexico: American Indian (1988-1992)",0,0,0,0,"  USA, New Mexico: American Indian (1988-1992)",0,0,0,0,"  USA, New Mexico: American Indian (1988-1992)",0,0,0,0,"  USA, New Mexico: American Indian (1988-1992)",0,0,0,0,"  USA, New Mexico: American Indian (1988-1992)",0,0,0,0,"  USA, New Mexico: American Indian (1988-1992)",0,0,0,0,"  USA, New Mexico: American Indian (1988-1992)",0,0,0,0,"  USA, New Mexico: American Indian (1988-1992)",1,15,15,0.07,"  USA, New Mexico: American Indian (1988-1992)",0,0,0,0,"  USA, New Mexico: American Indian (1988-1992)",0,0,0,0,"  USA, New Mexico: American Indian (1988-1992)",0,0,0,0,"  USA, New Mexico: American Indian (1988-1992)",0,0,0,0,"  USA, New Mexico: American Indian (1988-1992)",0,0,0,..,
North America,"  USA, New Mexico: Hispanic White (1988-1992)",3,0.2,0.3,..,"  USA, New Mexico: Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Hispanic White (1988-1992)",1,2.1,2.1,0.01,"  USA, New Mexico: Hispanic White (1988-1992)",1,2.4,2.4,0.01,"  USA, New Mexico: Hispanic White (1988-1992)",1,2.9,2.9,0.01,"  USA, New Mexico: Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Hispanic White (1988-1992)",0,0,0,..,
North America,"  USA, New Mexico: Non-Hispanic White (1988-1992)",14,0.7,0.5,..,"  USA, New Mexico: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1988-1992)",1,0.6,0.6,0,"  USA, New Mexico: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1988-1992)",3,3.3,3.3,0.02,"  USA, New Mexico: Non-Hispanic White (1988-1992)",1,1.1,1.1,0.01,"  USA, New Mexico: Non-Hispanic White (1988-1992)",3,3.5,3.5,0.02,"  USA, New Mexico: Non-Hispanic White (1988-1992)",2,3,3,0.01,"  USA, New Mexico: Non-Hispanic White (1988-1992)",4,8.6,8.6,0.04,"  USA, New Mexico: Non-Hispanic White (1988-1992)",0,0,0,0,"  USA, New Mexico: Non-Hispanic White (1988-1992)",0,0,0,..,
North America,"  USA, Utah (1988-1992)",28,0.6,0.7,..,"  USA, Utah (1988-1992)",0,0,0,0,"  USA, Utah (1988-1992)",0,0,0,0,"  USA, Utah (1988-1992)",0,0,0,0,"  USA, Utah (1988-1992)",0,0,0,0,"  USA, Utah (1988-1992)",0,0,0,0,"  USA, Utah (1988-1992)",0,0,0,0,"  USA, Utah (1988-1992)",0,0,0,0,"  USA, Utah (1988-1992)",0,0,0,0,"  USA, Utah (1988-1992)",1,0.4,0.4,0,"  USA, Utah (1988-1992)",2,1,1,0.01,"  USA, Utah (1988-1992)",3,2,2,0.01,"  USA, Utah (1988-1992)",4,3,3,0.01,"  USA, Utah (1988-1992)",2,1.6,1.6,0.01,"  USA, Utah (1988-1992)",3,2.6,2.6,0.01,"  USA, Utah (1988-1992)",6,6.7,6.7,0.03,"  USA, Utah (1988-1992)",2,3.2,3.2,0.02,"  USA, Utah (1988-1992)",4,11.3,11.3,0.06,"  USA, Utah (1988-1992)",1,4.5,4.5,..,
North America,"  USA, Washington, Seattle (1988-1992)",75,0.9,0.8,..,"  USA, Washington, Seattle (1988-1992)",0,0,0,0,"  USA, Washington, Seattle (1988-1992)",0,0,0,0,"  USA, Washington, Seattle (1988-1992)",0,0,0,0,"  USA, Washington, Seattle (1988-1992)",0,0,0,0,"  USA, Washington, Seattle (1988-1992)",0,0,0,0,"  USA, Washington, Seattle (1988-1992)",0,0,0,0,"  USA, Washington, Seattle (1988-1992)",0,0,0,0,"  USA, Washington, Seattle (1988-1992)",2,0.3,0.3,0,"  USA, Washington, Seattle (1988-1992)",0,0,0,0,"  USA, Washington, Seattle (1988-1992)",5,1,1,0,"  USA, Washington, Seattle (1988-1992)",8,2.1,2.1,0.01,"  USA, Washington, Seattle (1988-1992)",14,4.3,4.3,0.02,"  USA, Washington, Seattle (1988-1992)",6,2,2,0.01,"  USA, Washington, Seattle (1988-1992)",12,4.2,4.2,0.02,"  USA, Washington, Seattle (1988-1992)",8,3.5,3.5,0.02,"  USA, Washington, Seattle (1988-1992)",11,7.2,7.2,0.04,"  USA, Washington, Seattle (1988-1992)",6,7.1,7.1,0.04,"  USA, Washington, Seattle (1988-1992)",3,5.8,5.8,..,
North America,,1216,21.5,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,7,0.4,0.4,0,0,21,13.6,13.6,0.06,0,34,9.3,9.3,0.03,0,46,10.5,10.5,0.05,0,75,32.2,32.2,0.17,0,119,64.7,64.7,0.33,0,153,76.6,76.6,0.4,0,216,139.3,139.3,0.67,0,197,170.1,170.1,0.82,0,158,106.8,106.8,0.52,0,119,273.6,273.6,1.38,0,66,219.5,219.5,0,
Asia,"China, Hong Kong (1988-1992)",49,0.3,0.3,..,"China, Hong Kong (1988-1992)",0,0,0,0,"China, Hong Kong (1988-1992)",0,0,0,0,"China, Hong Kong (1988-1992)",0,0,0,0,"China, Hong Kong (1988-1992)",0,0,0,0,"China, Hong Kong (1988-1992)",1,0.1,0.1,0,"China, Hong Kong (1988-1992)",0,0,0,0,"China, Hong Kong (1988-1992)",1,0.1,0.1,0,"China, Hong Kong (1988-1992)",2,0.2,0.2,0,"China, Hong Kong (1988-1992)",0,0,0,0,"China, Hong Kong (1988-1992)",2,0.3,0.3,0,"China, Hong Kong (1988-1992)",3,0.4,0.4,0,"China, Hong Kong (1988-1992)",6,0.9,0.9,0,"China, Hong Kong (1988-1992)",8,1.3,1.3,0.01,"China, Hong Kong (1988-1992)",3,0.7,0.7,0,"China, Hong Kong (1988-1992)",9,2.9,2.9,0.01,"China, Hong Kong (1988-1992)",7,3.7,3.7,0.02,"China, Hong Kong (1988-1992)",3,3.8,3.8,0.02,"China, Hong Kong (1988-1992)",4,10.7,10.7,..,
Asia,"  China, Qidong County (1988-1992)",3,0.1,0.1,..,"  China, Qidong County (1988-1992)",0,0,0,0,"  China, Qidong County (1988-1992)",0,0,0,0,"  China, Qidong County (1988-1992)",0,0,0,0,"  China, Qidong County (1988-1992)",0,0,0,0,"  China, Qidong County (1988-1992)",0,0,0,0,"  China, Qidong County (1988-1992)",0,0,0,0,"  China, Qidong County (1988-1992)",0,0,0,0,"  China, Qidong County (1988-1992)",0,0,0,0,"  China, Qidong County (1988-1992)",2,1,1,0,"  China, Qidong County (1988-1992)",0,0,0,0,"  China, Qidong County (1988-1992)",0,0,0,0,"  China, Qidong County (1988-1992)",0,0,0,0,"  China, Qidong County (1988-1992)",0,0,0,0,"  China, Qidong County (1988-1992)",0,0,0,0,"  China, Qidong County (1988-1992)",0,0,0,0,"  China, Qidong County (1988-1992)",1,2.6,2.6,0.01,"  China, Qidong County (1988-1992)",0,0,0,0,"  China, Qidong County (1988-1992)",0,0,0,..,
Asia,"  China, Shanghai (1988-1992)",86,0.5,0.4,..,"  China, Shanghai (1988-1992)",0,0,0,0,"  China, Shanghai (1988-1992)",0,0,0,0,"  China, Shanghai (1988-1992)",0,0,0,0,"  China, Shanghai (1988-1992)",0,0,0,0,"  China, Shanghai (1988-1992)",0,0,0,0,"  China, Shanghai (1988-1992)",0,0,0,0,"  China, Shanghai (1988-1992)",3,0.1,0.1,0,"  China, Shanghai (1988-1992)",2,0.1,0.1,0,"  China, Shanghai (1988-1992)",2,0.1,0.1,0,"  China, Shanghai (1988-1992)",10,1.1,1.1,0.01,"  China, Shanghai (1988-1992)",5,0.6,0.6,0,"  China, Shanghai (1988-1992)",13,1.2,1.2,0.01,"  China, Shanghai (1988-1992)",11,1.2,1.2,0.01,"  China, Shanghai (1988-1992)",15,2.2,2.2,0.01,"  China, Shanghai (1988-1992)",12,2.6,2.6,0.01,"  China, Shanghai (1988-1992)",12,4.4,4.4,0.02,"  China, Shanghai (1988-1992)",0,0,0,0,"  China, Shanghai (1988-1992)",1,2.2,2.2,..,
Asia,"  China, Tianjin (1988-1992)",34,0.4,0.3,..,"  China, Tianjin (1988-1992)",0,0,0,0,"  China, Tianjin (1988-1992)",0,0,0,0,"  China, Tianjin (1988-1992)",0,0,0,0,"  China, Tianjin (1988-1992)",0,0,0,0,"  China, Tianjin (1988-1992)",0,0,0,0,"  China, Tianjin (1988-1992)",0,0,0,0,"  China, Tianjin (1988-1992)",2,0.2,0.2,0,"  China, Tianjin (1988-1992)",2,0.2,0.2,0,"  China, Tianjin (1988-1992)",4,0.7,0.7,0,"  China, Tianjin (1988-1992)",4,0.9,0.9,0,"  China, Tianjin (1988-1992)",5,1.1,1.1,0.01,"  China, Tianjin (1988-1992)",5,1,1,0.01,"  China, Tianjin (1988-1992)",4,1,1,0,"  China, Tianjin (1988-1992)",4,1.3,1.3,0.01,"  China, Tianjin (1988-1992)",3,1.6,1.6,0.01,"  China, Tianjin (1988-1992)",1,0.9,0.9,0,"  China, Tianjin (1988-1992)",0,0,0,0,"  China, Tianjin (1988-1992)",0,0,0,..,
Asia,"  India, Bangalore (1988-1992)",18,0.2,0.3,..,"  India, Bangalore (1988-1992)",0,0,0,0,"  India, Bangalore (1988-1992)",0,0,0,0,"  India, Bangalore (1988-1992)",0,0,0,0,"  India, Bangalore (1988-1992)",0,0,0,0,"  India, Bangalore (1988-1992)",0,0,0,0,"  India, Bangalore (1988-1992)",1,0.1,0.1,0,"  India, Bangalore (1988-1992)",0,0,0,0,"  India, Bangalore (1988-1992)",2,0.3,0.3,0,"  India, Bangalore (1988-1992)",0,0,0,0,"  India, Bangalore (1988-1992)",1,0.2,0.2,0,"  India, Bangalore (1988-1992)",4,1.2,1.2,0.01,"  India, Bangalore (1988-1992)",3,1.2,1.2,0.01,"  India, Bangalore (1988-1992)",1,0.4,0.4,0,"  India, Bangalore (1988-1992)",2,1.4,1.4,0.01,"  India, Bangalore (1988-1992)",1,1,1,0,"  India, Bangalore (1988-1992)",1,..,..,..,"  India, Bangalore (1988-1992)",1,..,..,..,"  India, Bangalore (1988-1992)",1,..,..,..,
Asia,"  India, Barshi (1988-1992)",0,0,0,..,"  India, Barshi (1988-1992)",0,0,0,0,"  India, Barshi (1988-1992)",0,0,0,0,"  India, Barshi (1988-1992)",0,0,0,0,"  India, Barshi (1988-1992)",0,0,0,0,"  India, Barshi (1988-1992)",0,0,0,0,"  India, Barshi (1988-1992)",0,0,0,0,"  India, Barshi (1988-1992)",0,0,0,0,"  India, Barshi (1988-1992)",0,0,0,0,"  India, Barshi (1988-1992)",0,0,0,0,"  India, Barshi (1988-1992)",0,0,0,0,"  India, Barshi (1988-1992)",0,0,0,0,"  India, Barshi (1988-1992)",0,0,0,0,"  India, Barshi (1988-1992)",0,0,0,0,"  India, Barshi (1988-1992)",0,0,0,0,"  India, Barshi (1988-1992)",0,0,0,0,"  India, Barshi (1988-1992)",0,..,..,..,"  India, Barshi (1988-1992)",0,..,..,..,"  India, Barshi (1988-1992)",0,..,..,..,
Asia,"  India, Chennai (Madras) (1988-1992)",17,0.2,0.3,..,"  India, Chennai (Madras) (1988-1992)",0,0,0,0,"  India, Chennai (Madras) (1988-1992)",0,0,0,0,"  India, Chennai (Madras) (1988-1992)",0,0,0,0,"  India, Chennai (Madras) (1988-1992)",0,0,0,0,"  India, Chennai (Madras) (1988-1992)",0,0,0,0,"  India, Chennai (Madras) (1988-1992)",1,0.1,0.1,0,"  India, Chennai (Madras) (1988-1992)",0,0,0,0,"  India, Chennai (Madras) (1988-1992)",1,0.2,0.2,0,"  India, Chennai (Madras) (1988-1992)",1,0.2,0.2,0,"  India, Chennai (Madras) (1988-1992)",2,0.4,0.4,0,"  India, Chennai (Madras) (1988-1992)",2,0.5,0.5,0,"  India, Chennai (Madras) (1988-1992)",2,0.7,0.7,0,"  India, Chennai (Madras) (1988-1992)",1,0.4,0.4,0,"  India, Chennai (Madras) (1988-1992)",1,0.8,0.8,0,"  India, Chennai (Madras) (1988-1992)",2,2.1,2.1,0.01,"  India, Chennai (Madras) (1988-1992)",2,..,..,..,"  India, Chennai (Madras) (1988-1992)",1,..,..,..,"  India, Chennai (Madras) (1988-1992)",1,..,..,..,
Asia,"  India, Karunagappally (1991-1992)",0,0,0,..,"  India, Karunagappally (1991-1992)",0,0,0,0,"  India, Karunagappally (1991-1992)",0,0,0,0,"  India, Karunagappally (1991-1992)",0,0,0,0,"  India, Karunagappally (1991-1992)",0,0,0,0,"  India, Karunagappally (1991-1992)",0,0,0,0,"  India, Karunagappally (1991-1992)",0,0,0,0,"  India, Karunagappally (1991-1992)",0,0,0,0,"  India, Karunagappally (1991-1992)",0,0,0,0,"  India, Karunagappally (1991-1992)",0,0,0,0,"  India, Karunagappally (1991-1992)",0,0,0,0,"  India, Karunagappally (1991-1992)",0,0,0,0,"  India, Karunagappally (1991-1992)",0,0,0,0,"  India, Karunagappally (1991-1992)",0,0,0,0,"  India, Karunagappally (1991-1992)",0,0,0,0,"  India, Karunagappally (1991-1992)",0,0,0,0,"  India, Karunagappally (1991-1992)",0,0,0,0,"  India, Karunagappally (1991-1992)",0,..,..,..,"  India, Karunagappally (1991-1992)",0,..,..,..,
Asia,"  India, Mumbai (Bombay) (1988-1992)",75,0.3,0.6,..,"  India, Mumbai (Bombay) (1988-1992)",0,0,0,0,"  India, Mumbai (Bombay) (1988-1992)",0,0,0,0,"  India, Mumbai (Bombay) (1988-1992)",0,0,0,0,"  India, Mumbai (Bombay) (1988-1992)",0,0,0,0,"  India, Mumbai (Bombay) (1988-1992)",0,0,0,0,"  India, Mumbai (Bombay) (1988-1992)",0,0,0,0,"  India, Mumbai (Bombay) (1988-1992)",1,0,0,0,"  India, Mumbai (Bombay) (1988-1992)",0,0,0,0,"  India, Mumbai (Bombay) (1988-1992)",5,0.3,0.3,0,"  India, Mumbai (Bombay) (1988-1992)",9,0.7,0.7,0,"  India, Mumbai (Bombay) (1988-1992)",12,1.1,1.1,0.01,"  India, Mumbai (Bombay) (1988-1992)",11,1.6,1.6,0.01,"  India, Mumbai (Bombay) (1988-1992)",11,2.3,2.3,0.01,"  India, Mumbai (Bombay) (1988-1992)",10,3.8,3.8,0.02,"  India, Mumbai (Bombay) (1988-1992)",9,5.3,5.3,0.03,"  India, Mumbai (Bombay) (1988-1992)",3,..,..,..,"  India, Mumbai (Bombay) (1988-1992)",3,..,..,..,"  India, Mumbai (Bombay) (1988-1992)",1,..,..,..,
