,Breast(C50)-Male age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
Europe,"  France, Bas-Rhin (1978-1981)",16,0.9,0.6,..,"  France, Bas-Rhin (1978-1981)",0,0,0,0,"  France, Bas-Rhin (1978-1981)",0,0,0,0,"  France, Bas-Rhin (1978-1981)",0,0,0,0,"  France, Bas-Rhin (1978-1981)",0,0,0,0,"  France, Bas-Rhin (1978-1981)",0,0,0,0,"  France, Bas-Rhin (1978-1981)",0,0,0,0,"  France, Bas-Rhin (1978-1981)",0,0,0,0,"  France, Bas-Rhin (1978-1981)",0,0,0,0,"  France, Bas-Rhin (1978-1981)",1,0.9,0.9,0,"  France, Bas-Rhin (1978-1981)",0,0,0,0,"  France, Bas-Rhin (1978-1981)",0,0,0,0,"  France, Bas-Rhin (1978-1981)",2,2.5,2.5,0.01,"  France, Bas-Rhin (1978-1981)",0,0,0,0,"  France, Bas-Rhin (1978-1981)",3,5,5,0.02,"  France, Bas-Rhin (1978-1981)",6,11.1,11.1,0.06,"  France, Bas-Rhin (1978-1981)",3,8.6,8.6,0.04,"  France, Bas-Rhin (1978-1981)",1,6.4,6.4,0.03,"  France, Bas-Rhin (1978-1981)",0,0,0,..,
Europe,"  France, Calvados (1978-1982)",13,0.9,0.7,..,"  France, Calvados (1978-1982)",0,0,0,0,"  France, Calvados (1978-1982)",0,0,0,0,"  France, Calvados (1978-1982)",0,0,0,0,"  France, Calvados (1978-1982)",0,0,0,0,"  France, Calvados (1978-1982)",0,0,0,0,"  France, Calvados (1978-1982)",0,0,0,0,"  France, Calvados (1978-1982)",0,0,0,0,"  France, Calvados (1978-1982)",0,0,0,0,"  France, Calvados (1978-1982)",1,1.4,1.5,0.01,"  France, Calvados (1978-1982)",0,0,0,0,"  France, Calvados (1978-1982)",2,2.6,2.8,0.01,"  France, Calvados (1978-1982)",0,0,0,0,"  France, Calvados (1978-1982)",1,1.7,1.8,0.01,"  France, Calvados (1978-1982)",1,2.4,2.7,0.01,"  France, Calvados (1978-1982)",3,7.3,7.9,0.04,"  France, Calvados (1978-1982)",2,7,7.6,0.04,"  France, Calvados (1978-1982)",2,13,14.1,0.07,"  France, Calvados (1978-1982)",0,0,0,..,
Europe,"  France, Calvados: Rural (1978-1982)",4,0.7,0.6,..,"  France, Calvados: Rural (1978-1982)",0,0,0,0,"  France, Calvados: Rural (1978-1982)",0,0,0,0,"  France, Calvados: Rural (1978-1982)",0,0,0,0,"  France, Calvados: Rural (1978-1982)",0,0,0,0,"  France, Calvados: Rural (1978-1982)",0,0,0,0,"  France, Calvados: Rural (1978-1982)",0,0,0,0,"  France, Calvados: Rural (1978-1982)",0,0,0,0,"  France, Calvados: Rural (1978-1982)",0,0,0,0,"  France, Calvados: Rural (1978-1982)",0,0,0,0,"  France, Calvados: Rural (1978-1982)",0,0,0,0,"  France, Calvados: Rural (1978-1982)",1,3.1,3.1,0.02,"  France, Calvados: Rural (1978-1982)",0,0,0,0,"  France, Calvados: Rural (1978-1982)",0,0,0,0,"  France, Calvados: Rural (1978-1982)",1,6.4,6.4,0.03,"  France, Calvados: Rural (1978-1982)",2,12.2,12.2,0.06,"  France, Calvados: Rural (1978-1982)",0,0,0,0,"  France, Calvados: Rural (1978-1982)",0,0,0,0,"  France, Calvados: Rural (1978-1982)",0,0,0,..,
Europe,"  France, Calvados: Urban (1978-1982)",9,1,0.8,..,"  France, Calvados: Urban (1978-1982)",0,0,0,0,"  France, Calvados: Urban (1978-1982)",0,0,0,0,"  France, Calvados: Urban (1978-1982)",0,0,0,0,"  France, Calvados: Urban (1978-1982)",0,0,0,0,"  France, Calvados: Urban (1978-1982)",0,0,0,0,"  France, Calvados: Urban (1978-1982)",0,0,0,0,"  France, Calvados: Urban (1978-1982)",0,0,0,0,"  France, Calvados: Urban (1978-1982)",0,0,0,0,"  France, Calvados: Urban (1978-1982)",1,2.3,2.6,0.01,"  France, Calvados: Urban (1978-1982)",0,0,0,0,"  France, Calvados: Urban (1978-1982)",1,2.2,2.5,0.01,"  France, Calvados: Urban (1978-1982)",0,0,0,0,"  France, Calvados: Urban (1978-1982)",1,2.9,3.3,0.02,"  France, Calvados: Urban (1978-1982)",0,0,0,0,"  France, Calvados: Urban (1978-1982)",1,4.1,4.6,0.02,"  France, Calvados: Urban (1978-1982)",2,12.3,13.8,0.07,"  France, Calvados: Urban (1978-1982)",2,22.7,25.5,0.13,"  France, Calvados: Urban (1978-1982)",0,0,0,..,
Europe,"  France, Doubs (1978-1982)",7,0.6,0.4,..,"  France, Doubs (1978-1982)",0,0,0,0,"  France, Doubs (1978-1982)",0,0,0,0,"  France, Doubs (1978-1982)",0,0,0,0,"  France, Doubs (1978-1982)",0,0,0,0,"  France, Doubs (1978-1982)",0,0,0,0,"  France, Doubs (1978-1982)",0,0,0,0,"  France, Doubs (1978-1982)",0,0,0,0,"  France, Doubs (1978-1982)",0,0,0,0,"  France, Doubs (1978-1982)",0,0,0,0,"  France, Doubs (1978-1982)",1,1.5,1.5,0.01,"  France, Doubs (1978-1982)",1,1.5,1.5,0.01,"  France, Doubs (1978-1982)",2,3.5,3.5,0.02,"  France, Doubs (1978-1982)",0,0,0,0,"  France, Doubs (1978-1982)",0,0,0,0,"  France, Doubs (1978-1982)",1,3.2,3.2,0.02,"  France, Doubs (1978-1982)",0,0,0,0,"  France, Doubs (1978-1982)",2,16.5,16.5,0.08,"  France, Doubs (1978-1982)",0,0,0,..,
Europe,"  France, Isere (1979-1982)",14,0.8,0.6,..,"  France, Isere (1979-1982)",0,0,0,0,"  France, Isere (1979-1982)",0,0,0,0,"  France, Isere (1979-1982)",0,0,0,0,"  France, Isere (1979-1982)",0,0,0,0,"  France, Isere (1979-1982)",0,0,0,0,"  France, Isere (1979-1982)",0,0,0,0,"  France, Isere (1979-1982)",1,0.7,0.7,0,"  France, Isere (1979-1982)",1,0.7,0.7,0,"  France, Isere (1979-1982)",0,0,0,0,"  France, Isere (1979-1982)",0,0,0,0,"  France, Isere (1979-1982)",2,1.9,1.9,0.01,"  France, Isere (1979-1982)",0,0,0,0,"  France, Isere (1979-1982)",2,2.8,2.8,0.01,"  France, Isere (1979-1982)",1,2,2,0.01,"  France, Isere (1979-1982)",1,2,2,0.01,"  France, Isere (1979-1982)",4,12,12,0.06,"  France, Isere (1979-1982)",1,5.3,5.3,0.03,"  France, Isere (1979-1982)",1,10.5,10.5,..,
Europe,"  Germany, East (former GDR) (1978-1982)",235,0.6,0.4,..,"  Germany, East (former GDR) (1978-1982)",0,0,0,0,"  Germany, East (former GDR) (1978-1982)",0,0,0,0,"  Germany, East (former GDR) (1978-1982)",0,0,0,0,"  Germany, East (former GDR) (1978-1982)",1,0,0,0,"  Germany, East (former GDR) (1978-1982)",1,0,0,0,"  Germany, East (former GDR) (1978-1982)",1,0,0,0,"  Germany, East (former GDR) (1978-1982)",3,0.1,0.1,0,"  Germany, East (former GDR) (1978-1982)",3,0.1,0.1,0,"  Germany, East (former GDR) (1978-1982)",10,0.3,0.3,0,"  Germany, East (former GDR) (1978-1982)",10,0.4,0.4,0,"  Germany, East (former GDR) (1978-1982)",15,0.7,0.7,0,"  Germany, East (former GDR) (1978-1982)",30,1.9,1.9,0.01,"  Germany, East (former GDR) (1978-1982)",17,1.5,1.5,0.01,"  Germany, East (former GDR) (1978-1982)",23,1.6,1.6,0.01,"  Germany, East (former GDR) (1978-1982)",43,3,3,0.01,"  Germany, East (former GDR) (1978-1982)",43,4.2,4.2,0.02,"  Germany, East (former GDR) (1978-1982)",25,5.2,5.2,0.03,"  Germany, East (former GDR) (1978-1982)",10,5.1,5.1,..,
Europe,"  Germany, Hamburg (1978-1979)",13,0.8,0.5,..,"  Germany, Hamburg (1978-1979)",0,0,0,0,"  Germany, Hamburg (1978-1979)",0,0,0,0,"  Germany, Hamburg (1978-1979)",0,0,0,0,"  Germany, Hamburg (1978-1979)",0,0,0,0,"  Germany, Hamburg (1978-1979)",0,0,0,0,"  Germany, Hamburg (1978-1979)",0,0,0,0,"  Germany, Hamburg (1978-1979)",0,0,0,0,"  Germany, Hamburg (1978-1979)",0,0,0,0,"  Germany, Hamburg (1978-1979)",3,2.3,2.3,0.01,"  Germany, Hamburg (1978-1979)",0,0,0,0,"  Germany, Hamburg (1978-1979)",0,0,0,0,"  Germany, Hamburg (1978-1979)",1,1.2,1.2,0.01,"  Germany, Hamburg (1978-1979)",2,3.5,3.5,0.02,"  Germany, Hamburg (1978-1979)",2,2.5,2.5,0.01,"  Germany, Hamburg (1978-1979)",3,4.3,4.3,0.02,"  Germany, Hamburg (1978-1979)",2,4.5,4.5,0.02,"  Germany, Hamburg (1978-1979)",0,0,0,0,"  Germany, Hamburg (1978-1979)",0,0,0,..,
Europe,"  Germany, Saarland (1978-1982)",27,1.1,0.8,..,"  Germany, Saarland (1978-1982)",0,0,0,0,"  Germany, Saarland (1978-1982)",0,0,0,0,"  Germany, Saarland (1978-1982)",0,0,0,0,"  Germany, Saarland (1978-1982)",0,0,0,0,"  Germany, Saarland (1978-1982)",0,0,0,0,"  Germany, Saarland (1978-1982)",0,0,0,0,"  Germany, Saarland (1978-1982)",0,0,0,0,"  Germany, Saarland (1978-1982)",0,0,0,0,"  Germany, Saarland (1978-1982)",1,0.5,0.5,0,"  Germany, Saarland (1978-1982)",0,0,0,0,"  Germany, Saarland (1978-1982)",2,1.2,1.2,0.01,"  Germany, Saarland (1978-1982)",5,3.5,3.5,0.02,"  Germany, Saarland (1978-1982)",4,4.7,4.7,0.02,"  Germany, Saarland (1978-1982)",5,4.9,4.9,0.02,"  Germany, Saarland (1978-1982)",6,6.9,6.9,0.03,"  Germany, Saarland (1978-1982)",3,5.2,5.2,0.03,"  Germany, Saarland (1978-1982)",1,4.2,4.2,0.02,"  Germany, Saarland (1978-1982)",0,0,0,..,
Europe,"  Hungary, County Szabolcs-Szatmar (1978-1982)",4,0.3,0.2,..,"  Hungary, County Szabolcs-Szatmar (1978-1982)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1978-1982)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1978-1982)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1978-1982)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1978-1982)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1978-1982)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1978-1982)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1978-1982)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1978-1982)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1978-1982)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1978-1982)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1978-1982)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1978-1982)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1978-1982)",2,3.8,3.8,0.02,"  Hungary, County Szabolcs-Szatmar (1978-1982)",1,2.4,2.4,0.01,"  Hungary, County Szabolcs-Szatmar (1978-1982)",1,3.7,3.7,0.02,"  Hungary, County Szabolcs-Szatmar (1978-1982)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1978-1982)",0,0,0,..,
Europe,"  Hungary, County Vas (1978-1982)",3,0.4,0.3,..,"  Hungary, County Vas (1978-1982)",0,0,0,0,"  Hungary, County Vas (1978-1982)",0,0,0,0,"  Hungary, County Vas (1978-1982)",0,0,0,0,"  Hungary, County Vas (1978-1982)",0,0,0,0,"  Hungary, County Vas (1978-1982)",0,0,0,0,"  Hungary, County Vas (1978-1982)",0,0,0,0,"  Hungary, County Vas (1978-1982)",0,0,0,0,"  Hungary, County Vas (1978-1982)",0,0,0,0,"  Hungary, County Vas (1978-1982)",0,0,0,0,"  Hungary, County Vas (1978-1982)",0,0,0,0,"  Hungary, County Vas (1978-1982)",0,0,0,0,"  Hungary, County Vas (1978-1982)",0,0,0,0,"  Hungary, County Vas (1978-1982)",0,0,0,0,"  Hungary, County Vas (1978-1982)",1,3.2,3.2,0.02,"  Hungary, County Vas (1978-1982)",2,7.8,7.8,0.04,"  Hungary, County Vas (1978-1982)",0,0,0,0,"  Hungary, County Vas (1978-1982)",0,0,0,0,"  Hungary, County Vas (1978-1982)",0,0,0,..,
Europe,  Iceland (1973-1982),7,0.6,0.6,..,  Iceland (1973-1982),0,0,0,0,  Iceland (1973-1982),0,0,0,0,  Iceland (1973-1982),0,0,0,0,  Iceland (1973-1982),0,0,0,0,  Iceland (1973-1982),0,0,0,0,  Iceland (1973-1982),0,0,0,0,  Iceland (1973-1982),0,0,0,0,  Iceland (1973-1982),0,0,0,0,  Iceland (1973-1982),0,0,0,0,  Iceland (1973-1982),0,0,0,0,  Iceland (1973-1982),0,0,0,0,  Iceland (1973-1982),1,2.2,2.2,0.01,  Iceland (1973-1982),3,7.6,7.6,0.04,  Iceland (1973-1982),1,3.1,3.1,0.02,  Iceland (1973-1982),0,0,0,0,  Iceland (1973-1982),1,5.3,5.3,0.03,  Iceland (1973-1982),1,8.5,8.5,0.04,  Iceland (1973-1982),0,0,0,..,
Europe,"  Ireland, Southern (1980-1982)",9,1.1,0.8,..,"  Ireland, Southern (1980-1982)",0,0,0,0,"  Ireland, Southern (1980-1982)",0,0,0,0,"  Ireland, Southern (1980-1982)",0,0,0,0,"  Ireland, Southern (1980-1982)",0,0,0,0,"  Ireland, Southern (1980-1982)",0,0,0,0,"  Ireland, Southern (1980-1982)",0,0,0,0,"  Ireland, Southern (1980-1982)",0,0,0,0,"  Ireland, Southern (1980-1982)",1,2.2,2.2,0.01,"  Ireland, Southern (1980-1982)",0,0,0,0,"  Ireland, Southern (1980-1982)",0,0,0,0,"  Ireland, Southern (1980-1982)",0,0,0,0,"  Ireland, Southern (1980-1982)",1,2.9,2.9,0.01,"  Ireland, Southern (1980-1982)",0,0,0,0,"  Ireland, Southern (1980-1982)",2,6.1,6.1,0.03,"  Ireland, Southern (1980-1982)",3,12.3,12.3,0.06,"  Ireland, Southern (1980-1982)",2,13.9,13.9,0.07,"  Ireland, Southern (1980-1982)",0,0,0,0,"  Ireland, Southern (1980-1982)",0,0,0,..,
Europe,"  Italy, Parma (1978-1982)",9,0.9,0.5,..,"  Italy, Parma (1978-1982)",0,0,0,0,"  Italy, Parma (1978-1982)",0,0,0,0,"  Italy, Parma (1978-1982)",0,0,0,0,"  Italy, Parma (1978-1982)",0,0,0,0,"  Italy, Parma (1978-1982)",0,0,0,0,"  Italy, Parma (1978-1982)",0,0,0,0,"  Italy, Parma (1978-1982)",0,0,0,0,"  Italy, Parma (1978-1982)",0,0,0,0,"  Italy, Parma (1978-1982)",0,0,0,0,"  Italy, Parma (1978-1982)",0,0,0,0,"  Italy, Parma (1978-1982)",0,0,0,0,"  Italy, Parma (1978-1982)",2,2.9,2.9,0.01,"  Italy, Parma (1978-1982)",2,4.1,4.1,0.02,"  Italy, Parma (1978-1982)",0,0,0,0,"  Italy, Parma (1978-1982)",2,4.3,4.3,0.02,"  Italy, Parma (1978-1982)",2,..,..,..,"  Italy, Parma (1978-1982)",1,..,..,..,"  Italy, Parma (1978-1982)",0,..,..,..,
Europe,"  Italy, Ragusa (1981-1982)",3,1.1,0.5,..,"  Italy, Ragusa (1981-1982)",0,0,0,0,"  Italy, Ragusa (1981-1982)",0,0,0,0,"  Italy, Ragusa (1981-1982)",0,0,0,0,"  Italy, Ragusa (1981-1982)",0,0,0,0,"  Italy, Ragusa (1981-1982)",0,0,0,0,"  Italy, Ragusa (1981-1982)",0,0,0,0,"  Italy, Ragusa (1981-1982)",0,0,0,0,"  Italy, Ragusa (1981-1982)",0,0,0,0,"  Italy, Ragusa (1981-1982)",0,0,0,0,"  Italy, Ragusa (1981-1982)",0,0,0,0,"  Italy, Ragusa (1981-1982)",0,0,0,0,"  Italy, Ragusa (1981-1982)",0,0,0,0,"  Italy, Ragusa (1981-1982)",0,0,0,0,"  Italy, Ragusa (1981-1982)",0,0,0,0,"  Italy, Ragusa (1981-1982)",1,10.2,10.2,0.05,"  Italy, Ragusa (1981-1982)",0,0,0,0,"  Italy, Ragusa (1981-1982)",2,62.4,62.4,0.31,"  Italy, Ragusa (1981-1982)",0,0,0,..,
Europe,"  Italy, Varese (1978-1981)",12,0.8,0.6,..,"  Italy, Varese (1978-1981)",0,0,0,0,"  Italy, Varese (1978-1981)",0,0,0,0,"  Italy, Varese (1978-1981)",0,0,0,0,"  Italy, Varese (1978-1981)",0,0,0,0,"  Italy, Varese (1978-1981)",0,0,0,0,"  Italy, Varese (1978-1981)",0,0,0,0,"  Italy, Varese (1978-1981)",0,0,0,0,"  Italy, Varese (1978-1981)",0,0,0,0,"  Italy, Varese (1978-1981)",1,0.9,0.9,0,"  Italy, Varese (1978-1981)",2,1.9,1.9,0.01,"  Italy, Varese (1978-1981)",2,2.1,2.1,0.01,"  Italy, Varese (1978-1981)",1,1.3,1.3,0.01,"  Italy, Varese (1978-1981)",0,0,0,0,"  Italy, Varese (1978-1981)",1,1.6,1.6,0.01,"  Italy, Varese (1978-1981)",3,6.8,6.8,0.03,"  Italy, Varese (1978-1981)",1,4,4,0.02,"  Italy, Varese (1978-1981)",1,..,..,..,"  Italy, Varese (1978-1981)",0,..,..,..,
Europe,  Norway (1978-1982),58,0.6,0.4,..,  Norway (1978-1982),0,0,0,0,  Norway (1978-1982),0,0,0,0,  Norway (1978-1982),0,0,0,0,  Norway (1978-1982),0,0,0,0,  Norway (1978-1982),1,0.1,0.1,0,  Norway (1978-1982),0,0,0,0,  Norway (1978-1982),0,0,0,0,  Norway (1978-1982),0,0,0,0,  Norway (1978-1982),1,0.2,0.2,0,  Norway (1978-1982),3,0.6,0.6,0,  Norway (1978-1982),5,0.9,0.9,0,  Norway (1978-1982),6,1,1,0.01,  Norway (1978-1982),3,0.6,0.6,0,  Norway (1978-1982),10,2.1,2.1,0.01,  Norway (1978-1982),6,1.7,1.7,0.01,  Norway (1978-1982),7,2.9,2.9,0.01,  Norway (1978-1982),8,5.7,5.7,0.03,  Norway (1978-1982),8,10.2,10.2,..,
Europe,"  Poland, Cracow City (1978-1981)",11,0.8,0.8,..,"  Poland, Cracow City (1978-1981)",0,0,0,0,"  Poland, Cracow City (1978-1981)",0,0,0,0,"  Poland, Cracow City (1978-1981)",0,0,0,0,"  Poland, Cracow City (1978-1981)",0,0,0,0,"  Poland, Cracow City (1978-1981)",0,0,0,0,"  Poland, Cracow City (1978-1981)",0,0,0,0,"  Poland, Cracow City (1978-1981)",0,0,0,0,"  Poland, Cracow City (1978-1981)",0,0,0,0,"  Poland, Cracow City (1978-1981)",0,0,0,0,"  Poland, Cracow City (1978-1981)",1,1.1,1.1,0.01,"  Poland, Cracow City (1978-1981)",1,1.2,1.2,0.01,"  Poland, Cracow City (1978-1981)",0,0,0,0,"  Poland, Cracow City (1978-1981)",0,0,0,0,"  Poland, Cracow City (1978-1981)",3,8.1,8.1,0.04,"  Poland, Cracow City (1978-1981)",4,13.3,13.3,0.07,"  Poland, Cracow City (1978-1981)",1,6.3,6.3,0.03,"  Poland, Cracow City (1978-1981)",1,15.7,15.7,0.08,"  Poland, Cracow City (1978-1981)",0,0,0,..,
Europe,"  Poland, Nowy Sacz Rural Areas (1978-1981)",2,0.2,0.3,..,"  Poland, Nowy Sacz Rural Areas (1978-1981)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1978-1981)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1978-1981)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1978-1981)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1978-1981)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1978-1981)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1978-1981)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1978-1981)",1,2.9,2.9,0.01,"  Poland, Nowy Sacz Rural Areas (1978-1981)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1978-1981)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1978-1981)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1978-1981)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1978-1981)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1978-1981)",1,4,4,0.02,"  Poland, Nowy Sacz Rural Areas (1978-1981)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1978-1981)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1978-1981)",0,0,0,0,"  Poland, Nowy Sacz Rural Areas (1978-1981)",0,0,0,..,
Europe,"  Poland, Warsaw City (1980-1982)",10,0.5,0.4,..,"  Poland, Warsaw City (1980-1982)",0,0,0,0,"  Poland, Warsaw City (1980-1982)",0,0,0,0,"  Poland, Warsaw City (1980-1982)",0,0,0,0,"  Poland, Warsaw City (1980-1982)",0,0,0,0,"  Poland, Warsaw City (1980-1982)",0,0,0,0,"  Poland, Warsaw City (1980-1982)",0,0,0,0,"  Poland, Warsaw City (1980-1982)",0,0,0,0,"  Poland, Warsaw City (1980-1982)",1,0.8,0.8,0,"  Poland, Warsaw City (1980-1982)",0,0,0,0,"  Poland, Warsaw City (1980-1982)",3,1.9,1.9,0.01,"  Poland, Warsaw City (1980-1982)",0,0,0,0,"  Poland, Warsaw City (1980-1982)",1,0.8,0.8,0,"  Poland, Warsaw City (1980-1982)",0,0,0,0,"  Poland, Warsaw City (1980-1982)",0,0,0,0,"  Poland, Warsaw City (1980-1982)",3,5,5,0.03,"  Poland, Warsaw City (1980-1982)",1,2.9,2.9,0.01,"  Poland, Warsaw City (1980-1982)",1,6.8,6.8,0.03,"  Poland, Warsaw City (1980-1982)",0,0,0,..,
Europe,"  Romania, County Cluj (1979-1982)",6,0.4,0.3,..,"  Romania, County Cluj (1979-1982)",0,0,0,0,"  Romania, County Cluj (1979-1982)",0,0,0,0,"  Romania, County Cluj (1979-1982)",0,0,0,0,"  Romania, County Cluj (1979-1982)",0,0,0,0,"  Romania, County Cluj (1979-1982)",0,0,0,0,"  Romania, County Cluj (1979-1982)",0,0,0,0,"  Romania, County Cluj (1979-1982)",0,0,0,0,"  Romania, County Cluj (1979-1982)",0,0,0,0,"  Romania, County Cluj (1979-1982)",0,0,0,0,"  Romania, County Cluj (1979-1982)",0,0,0,0,"  Romania, County Cluj (1979-1982)",0,0,0,0,"  Romania, County Cluj (1979-1982)",3,3.7,3.7,0.02,"  Romania, County Cluj (1979-1982)",1,2.2,2.2,0.01,"  Romania, County Cluj (1979-1982)",1,2.1,2.1,0.01,"  Romania, County Cluj (1979-1982)",1,2.4,2.4,0.01,"  Romania, County Cluj (1979-1982)",0,0,0,0,"  Romania, County Cluj (1979-1982)",0,0,0,0,"  Romania, County Cluj (1979-1982)",0,0,0,..,
Europe,  Slovakia (1978-1982),54,0.4,0.4,..,  Slovakia (1978-1982),0,0,0,0,  Slovakia (1978-1982),0,0,0,0,  Slovakia (1978-1982),0,0,0,0,  Slovakia (1978-1982),0,0,0,0,  Slovakia (1978-1982),0,0,0,0,  Slovakia (1978-1982),1,0.1,0.1,0,  Slovakia (1978-1982),0,0,0,0,  Slovakia (1978-1982),1,0.1,0.1,0,  Slovakia (1978-1982),2,0.3,0.3,0,  Slovakia (1978-1982),6,0.9,0.9,0,  Slovakia (1978-1982),3,0.5,0.5,0,  Slovakia (1978-1982),2,0.3,0.3,0,  Slovakia (1978-1982),6,1.8,1.8,0.01,  Slovakia (1978-1982),11,2.6,2.6,0.01,  Slovakia (1978-1982),5,1.5,1.5,0.01,  Slovakia (1978-1982),10,4.9,4.9,0.02,  Slovakia (1978-1982),6,6.2,6.2,0.03,  Slovakia (1978-1982),1,2.8,2.8,..,
Europe,  Slovenia (1978-1981),20,0.5,0.5,..,  Slovenia (1978-1981),0,0,0,0,  Slovenia (1978-1981),0,0,0,0,  Slovenia (1978-1981),0,0,0,0,  Slovenia (1978-1981),0,0,0,0,  Slovenia (1978-1981),0,0,0,0,  Slovenia (1978-1981),0,0,0,0,  Slovenia (1978-1981),0,0,0,0,  Slovenia (1978-1981),0,0,0,0,  Slovenia (1978-1981),1,0.4,0.4,0,  Slovenia (1978-1981),1,0.4,0.4,0,  Slovenia (1978-1981),0,0,0,0,  Slovenia (1978-1981),2,1.3,1.3,0.01,  Slovenia (1978-1981),0,0,0,0,  Slovenia (1978-1981),5,4.3,4.3,0.02,  Slovenia (1978-1981),5,5,5,0.02,  Slovenia (1978-1981),2,3.3,3.3,0.02,  Slovenia (1978-1981),3,9.5,9.5,0.05,  Slovenia (1978-1981),1,9.9,9.9,..,
Europe,"  Spain, Navarra (1978-1982)",8,0.6,0.5,..,"  Spain, Navarra (1978-1982)",0,0,0,0,"  Spain, Navarra (1978-1982)",0,0,0,0,"  Spain, Navarra (1978-1982)",0,0,0,0,"  Spain, Navarra (1978-1982)",0,0,0,0,"  Spain, Navarra (1978-1982)",0,0,0,0,"  Spain, Navarra (1978-1982)",0,0,0,0,"  Spain, Navarra (1978-1982)",0,0,0,0,"  Spain, Navarra (1978-1982)",0,0,0,0,"  Spain, Navarra (1978-1982)",0,0,0,0,"  Spain, Navarra (1978-1982)",1,1.3,1.3,0.01,"  Spain, Navarra (1978-1982)",0,0,0,0,"  Spain, Navarra (1978-1982)",0,0,0,0,"  Spain, Navarra (1978-1982)",3,5.6,5.6,0.03,"  Spain, Navarra (1978-1982)",0,0,0,0,"  Spain, Navarra (1978-1982)",1,2.5,2.5,0.01,"  Spain, Navarra (1978-1982)",1,3.9,3.9,0.02,"  Spain, Navarra (1978-1982)",1,7.9,7.9,0.04,"  Spain, Navarra (1978-1982)",1,16.4,16.4,..,
