,Breast(C50)-Male age 0-85+,,,,,,age 0-4,,,,,age 5-9,,,,,age 10-14,,,,,age 15-19,,,,,age 20-24,,,,,age 25-29,,,,,age 30-34,,,,,age 35-39,,,,age 40-44,,,,,,age 45-49,,,,age 50-54,,,,,age 55-59,,,,,age 60-64,,,,,age 65-69,,,,,age 70-74,,,,,age 75-79,,,,,age 80-84,,,,,age 85+,,,,,
Continent,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,Population,Cases,Crude Rate,ASR (W),Cumulative Rate,https://ci5.iarc.fr/CI5I-X/Pages/table2_sel.aspx
Asia,  Singapore: Indian (1978-1982),52,16.5,27.6,..,  Singapore: Indian (1978-1982),0,0,0,0,  Singapore: Indian (1978-1982),0,0,0,0,  Singapore: Indian (1978-1982),0,0,0,0,  Singapore: Indian (1978-1982),1,2.2,2.2,0.01,  Singapore: Indian (1978-1982),0,0,0,0,  Singapore: Indian (1978-1982),2,6.1,6.1,0.03,  Singapore: Indian (1978-1982),2,7.6,7.6,0.04,  Singapore: Indian (1978-1982),3,17.8,17.8,0.09,  Singapore: Indian (1978-1982),5,26.8,26.8,0.13,  Singapore: Indian (1978-1982),10,67.7,67.7,0.34,  Singapore: Indian (1978-1982),8,67.9,67.9,0.34,  Singapore: Indian (1978-1982),9,115.1,115.1,0.58,  Singapore: Indian (1978-1982),7,147.5,147.5,0.74,  Singapore: Indian (1978-1982),3,98,98,0.49,  Singapore: Indian (1978-1982),1,64.3,64.3,0.32,  Singapore: Indian (1978-1982),0,0,0,0,  Singapore: Indian (1978-1982),1,312.5,312.5,1.56,  Singapore: Indian (1978-1982),0,0,0,..,
Asia,  Singapore: Malay (1978-1982),110,13.6,21.1,..,  Singapore: Malay (1978-1982),0,0,0,0,  Singapore: Malay (1978-1982),0,0,0,0,  Singapore: Malay (1978-1982),0,0,0,0,  Singapore: Malay (1978-1982),1,0.8,0.8,0,  Singapore: Malay (1978-1982),1,1,1,0,  Singapore: Malay (1978-1982),6,7.6,7.6,0.04,  Singapore: Malay (1978-1982),7,12,12,0.06,  Singapore: Malay (1978-1982),11,30.6,30.6,0.15,  Singapore: Malay (1978-1982),16,39.4,39.4,0.2,  Singapore: Malay (1978-1982),16,44.4,44.4,0.22,  Singapore: Malay (1978-1982),13,43.3,43.3,0.22,  Singapore: Malay (1978-1982),12,56.6,56.6,0.28,  Singapore: Malay (1978-1982),13,87.8,87.8,0.44,  Singapore: Malay (1978-1982),9,94.6,94.6,0.47,  Singapore: Malay (1978-1982),3,49.2,49.2,0.25,  Singapore: Malay (1978-1982),1,36.5,36.5,0.18,  Singapore: Malay (1978-1982),0,0,0,0,  Singapore: Malay (1978-1982),1,126.6,126.6,..,
,,24538,406.7,488.7,0,0,5,0.5,0.5,0,0,0,0,0,0,0,4,1.2,1.2,0,0,19,5.6,5.6,0.02,0,109,25.6,25.6,0.12,0,416,102.4,103,0.53,0,1084,267.3,268.5,1.35,0,1836,607.3,610,3.06,0,2680,899.5,903.5,4.52,0,3471,1247.1,1252.9,6.25,0,3205,1256.5,1262.5,6.31,0,2889,1442.8,1449.6,7.24,0,2638,1543.2,1550.5,7.75,0,2427,1639.7,1647.8,8.23,0,1795,1617.9,1625.9,8.12,0,1021,1182.2,1185,5.9,0,601,1165.1,1167.5,5.84,0,257,945.4,947.5,0,
Europe,  Denmark (1978-1982),12090,93.3,63.1,..,Denmark (1978-1982),1,0.1,0.1,0,Denmark (1978-1982),0,0,0,0,Denmark (1978-1982),0,0,0,0,Denmark (1978-1982),1,0.1,0.1,0,Denmark (1978-1982),7,0.8,0.8,0,  Denmark (1978-1982),65,7.1,7.1,0.04,Denmark (1978-1982),213,21.1,21.1,0.11,Denmark (1978-1982),486,54.7,54.7,0.27,  Denmark (1978-1982),818,111.4,111.4,0.56,  Denmark (1978-1982),1136,165.4,165.4,0.83,Denmark (1978-1982),1189,169.5,169.5,0.85,Denmark (1978-1982),1382,188.8,188.8,0.94,Denmark (1978-1982),1349,197.3,197.3,0.99,Denmark (1978-1982),1429,217.7,217.7,1.09,Denmark (1978-1982),1378,242.3,242.3,1.21,Denmark (1978-1982),1166,269.9,269.9,1.35,Denmark (1978-1982),863,311.4,311.4,1.56,  Denmark (1978-1982),607,340.5,340.5,..,
Europe,  Finland (1977-1981),7828,63.5,44.7,..,  Finland (1977-1981),0,0,0,0,  Finland (1977-1981),0,0,0,0,  Finland (1977-1981),0,0,0,0,  Finland (1977-1981),2,0.2,0.2,0,  Finland (1977-1981),8,0.8,0.8,0,  Finland (1977-1981),38,3.8,3.8,0.02,  Finland (1977-1981),184,17.8,17.8,0.09,  Finland (1977-1981),312,40.2,40.2,0.2,  Finland (1977-1981),524,73.9,73.9,0.37,  Finland (1977-1981),808,117.9,117.9,0.59,  Finland (1977-1981),825,114.6,114.6,0.57,  Finland (1977-1981),915,130.6,130.6,0.65,  Finland (1977-1981),893,143.1,143.1,0.72,  Finland (1977-1981),1002,160.9,160.9,0.8,  Finland (1977-1981),958,180.9,180.9,0.9,  Finland (1977-1981),699,195,195,0.98,  Finland (1977-1981),436,221.4,221.4,1.11,  Finland (1977-1981),224,232,232,..,
Europe,"  France, Bas-Rhin (1978-1981)",1514,82,62.4,..,"  France, Bas-Rhin (1978-1981)",0,0,0,0,"  France, Bas-Rhin (1978-1981)",0,0,0,0,"  France, Bas-Rhin (1978-1981)",0,0,0,0,"  France, Bas-Rhin (1978-1981)",0,0,0,0,"  France, Bas-Rhin (1978-1981)",0,0,0,0,"  France, Bas-Rhin (1978-1981)",11,7.3,7.3,0.04,"  France, Bas-Rhin (1978-1981)",29,23.3,23.3,0.12,"  France, Bas-Rhin (1978-1981)",69,69.8,69.8,0.35,"  France, Bas-Rhin (1978-1981)",101,100.5,100.5,0.5,"  France, Bas-Rhin (1978-1981)",165,155.5,155.5,0.78,"  France, Bas-Rhin (1978-1981)",167,160.5,160.5,0.8,"  France, Bas-Rhin (1978-1981)",198,188.5,188.5,0.94,"  France, Bas-Rhin (1978-1981)",126,232.4,232.4,1.16,"  France, Bas-Rhin (1978-1981)",203,233.6,233.6,1.17,"  France, Bas-Rhin (1978-1981)",182,222.2,222.2,1.11,"  France, Bas-Rhin (1978-1981)",148,238.8,238.8,1.19,"  France, Bas-Rhin (1978-1981)",78,223.2,223.2,1.12,"  France, Bas-Rhin (1978-1981)",37,209.3,209.3,..,
Europe,"  France, Calvados (1978-1982)",1049,69.1,55.1,..,"  France, Calvados (1978-1982)",0,0,0,0,"  France, Calvados (1978-1982)",0,0,0,0,"  France, Calvados (1978-1982)",1,0.8,0.8,0,"  France, Calvados (1978-1982)",1,0.8,0.8,0,"  France, Calvados (1978-1982)",1,0.8,0.8,0,"  France, Calvados (1978-1982)",1,0.8,0.8,0,"  France, Calvados (1978-1982)",22,18.2,18.6,0.09,"  France, Calvados (1978-1982)",46,50.4,51.3,0.26,"  France, Calvados (1978-1982)",80,109.7,111.6,0.56,"  France, Calvados (1978-1982)",138,176.1,179.1,0.9,"  France, Calvados (1978-1982)",128,153,155.6,0.78,"  France, Calvados (1978-1982)",119,151.1,153.7,0.77,"  France, Calvados (1978-1982)",92,134.3,136.7,0.68,"  France, Calvados (1978-1982)",106,207.9,211.6,1.06,"  France, Calvados (1978-1982)",122,204.9,208.5,1.04,"  France, Calvados (1978-1982)",86,171.9,174.9,0.87,"  France, Calvados (1978-1982)",42,121,123.1,0.62,"  France, Calvados (1978-1982)",46,182.4,185.6,..,
Europe,"  France, Calvados: Rural (1978-1982)",383,70.6,55.1,..,"  France, Calvados: Rural (1978-1982)",0,0,0,0,"  France, Calvados: Rural (1978-1982)",0,0,0,0,"  France, Calvados: Rural (1978-1982)",1,2,2.1,0.01,"  France, Calvados: Rural (1978-1982)",0,0,0,0,"  France, Calvados: Rural (1978-1982)",0,0,0,0,"  France, Calvados: Rural (1978-1982)",0,0,0,0,"  France, Calvados: Rural (1978-1982)",4,9,9.1,0.05,"  France, Calvados: Rural (1978-1982)",21,60.6,61.4,0.31,"  France, Calvados: Rural (1978-1982)",36,132,133.7,0.67,"  France, Calvados: Rural (1978-1982)",49,169.4,171.7,0.86,"  France, Calvados: Rural (1978-1982)",50,150.7,152.7,0.76,"  France, Calvados: Rural (1978-1982)",54,185.6,188,0.94,"  France, Calvados: Rural (1978-1982)",29,113.5,115,0.57,"  France, Calvados: Rural (1978-1982)",35,197.7,200.4,1,"  France, Calvados: Rural (1978-1982)",37,167.7,169.9,0.85,"  France, Calvados: Rural (1978-1982)",36,188.5,191,0.95,"  France, Calvados: Rural (1978-1982)",15,121.6,123.2,0.62,"  France, Calvados: Rural (1978-1982)",11,135.8,137.6,..,
Europe,"  France, Calvados: Urban (1978-1982)",666,68.3,55,..,"  France, Calvados: Urban (1978-1982)",0,0,0,0,"  France, Calvados: Urban (1978-1982)",0,0,0,0,"  France, Calvados: Urban (1978-1982)",0,0,0,0,"  France, Calvados: Urban (1978-1982)",1,1.2,1.3,0.01,"  France, Calvados: Urban (1978-1982)",1,1,1,0.01,"  France, Calvados: Urban (1978-1982)",1,1.2,1.2,0.01,"  France, Calvados: Urban (1978-1982)",18,23.6,24.1,0.12,"  France, Calvados: Urban (1978-1982)",25,44.2,45,0.23,"  France, Calvados: Urban (1978-1982)",44,96.4,98.3,0.49,"  France, Calvados: Urban (1978-1982)",89,179.9,183.5,0.92,"  France, Calvados: Urban (1978-1982)",78,154.5,157.5,0.79,"  France, Calvados: Urban (1978-1982)",65,130.9,133.5,0.67,"  France, Calvados: Urban (1978-1982)",63,146.8,149.7,0.75,"  France, Calvados: Urban (1978-1982)",71,213.3,217.6,1.09,"  France, Calvados: Urban (1978-1982)",85,226.8,231.3,1.16,"  France, Calvados: Urban (1978-1982)",50,161.6,164.8,0.82,"  France, Calvados: Urban (1978-1982)",27,120.6,123,0.62,"  France, Calvados: Urban (1978-1982)",35,204.4,208.5,..,
Europe,"  France, Doubs (1978-1982)",797,66,52.9,..,"  France, Doubs (1978-1982)",0,0,0,0,"  France, Doubs (1978-1982)",0,0,0,0,"  France, Doubs (1978-1982)",0,0,0,0,"  France, Doubs (1978-1982)",0,0,0,0,"  France, Doubs (1978-1982)",0,0,0,0,"  France, Doubs (1978-1982)",2,2.1,2.1,0.01,"  France, Doubs (1978-1982)",9,9.4,9.5,0.05,"  France, Doubs (1978-1982)",27,34.1,34.6,0.17,"  France, Doubs (1978-1982)",67,106.4,108.1,0.54,"  France, Doubs (1978-1982)",103,157.4,159.8,0.8,"  France, Doubs (1978-1982)",91,138.3,140.4,0.7,"  France, Doubs (1978-1982)",100,166,168.5,0.84,"  France, Doubs (1978-1982)",57,118.4,120.2,0.6,"  France, Doubs (1978-1982)",84,224.5,228,1.14,"  France, Doubs (1978-1982)",92,212.7,215.9,1.08,"  France, Doubs (1978-1982)",84,241.4,245.1,1.23,"  France, Doubs (1978-1982)",36,151.1,153.4,0.77,"  France, Doubs (1978-1982)",33,205.7,208.8,..,
Europe,"  France, Isere (1979-1982)",1404,75.8,57.7,..,"  France, Isere (1979-1982)",0,0,0,0,"  France, Isere (1979-1982)",0,0,0,0,"  France, Isere (1979-1982)",0,0,0,0,"  France, Isere (1979-1982)",1,0.7,0.7,0,"  France, Isere (1979-1982)",0,0,0,0,"  France, Isere (1979-1982)",12,8.3,8.3,0.04,"  France, Isere (1979-1982)",42,28.9,28.9,0.14,"  France, Isere (1979-1982)",71,56.1,56.1,0.28,"  France, Isere (1979-1982)",115,107,107,0.54,"  France, Isere (1979-1982)",150,144.3,144.3,0.72,"  France, Isere (1979-1982)",162,156.7,156.7,0.78,"  France, Isere (1979-1982)",176,199.1,199.1,1,"  France, Isere (1979-1982)",101,131.7,131.7,0.66,"  France, Isere (1979-1982)",154,229.3,229.3,1.15,"  France, Isere (1979-1982)",158,233.7,233.7,1.17,"  France, Isere (1979-1982)",136,237.6,237.6,1.19,"  France, Isere (1979-1982)",85,218.9,218.9,1.09,"  France, Isere (1979-1982)",41,135.8,135.8,..,
Europe,"  Germany, East (former GDR) (1978-1982)",29205,65.7,41.4,..,"  Germany, East (former GDR) (1978-1982)",0,0,0,0,"  Germany, East (former GDR) (1978-1982)",0,0,0,0,"  Germany, East (former GDR) (1978-1982)",0,0,0,0,"  Germany, East (former GDR) (1978-1982)",5,0.1,0.1,0,"  Germany, East (former GDR) (1978-1982)",20,0.6,0.6,0,"  Germany, East (former GDR) (1978-1982)",158,5.1,5.1,0.03,"  Germany, East (former GDR) (1978-1982)",390,16.6,16.6,0.08,"  Germany, East (former GDR) (1978-1982)",1150,40.9,40.9,0.2,"  Germany, East (former GDR) (1978-1982)",2162,67.9,67.9,0.34,"  Germany, East (former GDR) (1978-1982)",2528,96.4,96.4,0.48,"  Germany, East (former GDR) (1978-1982)",2806,109.2,109.2,0.55,"  Germany, East (former GDR) (1978-1982)",3297,126.8,126.8,0.63,"  Germany, East (former GDR) (1978-1982)",2779,144.3,144.3,0.72,"  Germany, East (former GDR) (1978-1982)",4013,156.7,156.7,0.78,"  Germany, East (former GDR) (1978-1982)",4355,172.4,172.4,0.86,"  Germany, East (former GDR) (1978-1982)",3083,164.6,164.6,0.82,"  Germany, East (former GDR) (1978-1982)",1668,155.6,155.6,0.78,"  Germany, East (former GDR) (1978-1982)",791,152.8,152.8,..,
Europe,"  Germany, Hamburg (1978-1979)",1822,102.1,58,..,"  Germany, Hamburg (1978-1979)",1,1.6,1.6,0.01,"  Germany, Hamburg (1978-1979)",0,0,0,0,"  Germany, Hamburg (1978-1979)",0,0,0,0,"  Germany, Hamburg (1978-1979)",0,0,0,0,"  Germany, Hamburg (1978-1979)",2,1.8,1.8,0.01,"  Germany, Hamburg (1978-1979)",8,7.2,7.2,0.04,"  Germany, Hamburg (1978-1979)",18,16.8,16.8,0.08,"  Germany, Hamburg (1978-1979)",75,56.8,56.8,0.28,"  Germany, Hamburg (1978-1979)",131,103.5,103.5,0.52,"  Germany, Hamburg (1978-1979)",156,158.5,158.5,0.79,"  Germany, Hamburg (1978-1979)",178,157.3,157.3,0.79,"  Germany, Hamburg (1978-1979)",206,167.2,167.2,0.84,"  Germany, Hamburg (1978-1979)",171,195.3,195.3,0.98,"  Germany, Hamburg (1978-1979)",241,190.1,190.1,0.95,"  Germany, Hamburg (1978-1979)",252,218.1,218.1,1.09,"  Germany, Hamburg (1978-1979)",165,191.5,191.5,0.96,"  Germany, Hamburg (1978-1979)",142,257.3,257.3,1.29,"  Germany, Hamburg (1978-1979)",76,254.1,254.1,..,
Europe,"  Germany, Saarland (1978-1982)",2588,92.1,56.8,..,"  Germany, Saarland (1978-1982)",0,0,0,0,"  Germany, Saarland (1978-1982)",0,0,0,0,"  Germany, Saarland (1978-1982)",0,0,0,0,"  Germany, Saarland (1978-1982)",0,0,0,0,"  Germany, Saarland (1978-1982)",2,0.9,0.9,0,"  Germany, Saarland (1978-1982)",16,8.5,8.5,0.04,"  Germany, Saarland (1978-1982)",43,28,28,0.14,"  Germany, Saarland (1978-1982)",70,42.3,42.3,0.21,"  Germany, Saarland (1978-1982)",192,89.8,89.8,0.45,"  Germany, Saarland (1978-1982)",228,131.7,131.7,0.66,"  Germany, Saarland (1978-1982)",261,143.4,143.4,0.72,"  Germany, Saarland (1978-1982)",343,169.8,169.8,0.85,"  Germany, Saarland (1978-1982)",271,216.6,216.6,1.08,"  Germany, Saarland (1978-1982)",321,192.4,192.4,0.96,"  Germany, Saarland (1978-1982)",350,228.7,228.7,1.14,"  Germany, Saarland (1978-1982)",262,246.1,246.1,1.23,"  Germany, Saarland (1978-1982)",134,242.8,242.8,1.21,"  Germany, Saarland (1978-1982)",95,373.1,373.1,..,
Europe,"  Hungary, County Szabolcs-Szatmar (1978-1982)",448,28.6,22.9,..,"  Hungary, County Szabolcs-Szatmar (1978-1982)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1978-1982)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1978-1982)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1978-1982)",0,0,0,0,"  Hungary, County Szabolcs-Szatmar (1978-1982)",1,0.8,0.8,0,"  Hungary, County Szabolcs-Szatmar (1978-1982)",1,0.8,0.8,0,"  Hungary, County Szabolcs-Szatmar (1978-1982)",12,12.5,12.5,0.06,"  Hungary, County Szabolcs-Szatmar (1978-1982)",22,25.5,25.5,0.13,"  Hungary, County Szabolcs-Szatmar (1978-1982)",30,33.2,33.2,0.17,"  Hungary, County Szabolcs-Szatmar (1978-1982)",64,67.1,67.1,0.34,"  Hungary, County Szabolcs-Szatmar (1978-1982)",53,54.8,54.8,0.27,"  Hungary, County Szabolcs-Szatmar (1978-1982)",80,83.3,83.3,0.42,"  Hungary, County Szabolcs-Szatmar (1978-1982)",44,87.7,87.7,0.44,"  Hungary, County Szabolcs-Szatmar (1978-1982)",45,62.8,62.8,0.31,"  Hungary, County Szabolcs-Szatmar (1978-1982)",40,72.9,72.9,0.36,"  Hungary, County Szabolcs-Szatmar (1978-1982)",33,87.1,87.1,0.44,"  Hungary, County Szabolcs-Szatmar (1978-1982)",18,84.5,84.5,0.42,"  Hungary, County Szabolcs-Szatmar (1978-1982)",5,51.4,51.4,..,
Europe,"  Hungary, County Vas (1978-1982)",389,53.3,36.4,..,"  Hungary, County Vas (1978-1982)",0,0,0,0,"  Hungary, County Vas (1978-1982)",0,0,0,0,"  Hungary, County Vas (1978-1982)",1,2,2,0.01,"  Hungary, County Vas (1978-1982)",0,0,0,0,"  Hungary, County Vas (1978-1982)",0,0,0,0,"  Hungary, County Vas (1978-1982)",2,3.4,3.4,0.02,"  Hungary, County Vas (1978-1982)",9,18.3,18.3,0.09,"  Hungary, County Vas (1978-1982)",7,16,16,0.08,"  Hungary, County Vas (1978-1982)",24,56.6,56.6,0.28,"  Hungary, County Vas (1978-1982)",43,99.1,99.1,0.5,"  Hungary, County Vas (1978-1982)",46,97.1,97.1,0.49,"  Hungary, County Vas (1978-1982)",50,100.9,100.9,0.5,"  Hungary, County Vas (1978-1982)",44,142.4,142.4,0.71,"  Hungary, County Vas (1978-1982)",57,149.9,149.9,0.75,"  Hungary, County Vas (1978-1982)",51,143.7,143.7,0.72,"  Hungary, County Vas (1978-1982)",34,142.7,142.7,0.71,"  Hungary, County Vas (1978-1982)",14,102.5,102.5,0.51,"  Hungary, County Vas (1978-1982)",7,123.1,123.1,..,
Europe,  Iceland (1973-1982),728,65.9,60.1,..,  Iceland (1973-1982),0,0,0,0,  Iceland (1973-1982),0,0,0,0,  Iceland (1973-1982),0,0,0,0,  Iceland (1973-1982),0,0,0,0,  Iceland (1973-1982),1,1,1,0.01,  Iceland (1973-1982),5,5.8,5.8,0.03,  Iceland (1973-1982),13,18,18,0.09,  Iceland (1973-1982),39,65.8,65.8,0.33,  Iceland (1973-1982),51,93.4,93.4,0.47,  Iceland (1973-1982),77,140.3,140.3,0.7,  Iceland (1973-1982),92,177.1,177.1,0.89,  Iceland (1973-1982),81,173.2,173.2,0.87,  Iceland (1973-1982),79,190.8,190.8,0.95,  Iceland (1973-1982),84,234.2,234.2,1.17,  Iceland (1973-1982),68,228.6,228.6,1.14,  Iceland (1973-1982),48,204.2,204.2,1.02,  Iceland (1973-1982),46,281.2,281.2,1.41,  Iceland (1973-1982),44,403.7,403.7,..,
Europe,"  Ireland, Southern (1980-1982)",539,69.3,59.7,..,"  Ireland, Southern (1980-1982)",0,0,0,0,"  Ireland, Southern (1980-1982)",0,0,0,0,"  Ireland, Southern (1980-1982)",0,0,0,0,"  Ireland, Southern (1980-1982)",0,0,0,0,"  Ireland, Southern (1980-1982)",0,0,0,0,"  Ireland, Southern (1980-1982)",3,5.7,5.7,0.03,"  Ireland, Southern (1980-1982)",17,33.8,33.8,0.17,"  Ireland, Southern (1980-1982)",26,61,61,0.31,"  Ireland, Southern (1980-1982)",43,117.5,117.5,0.59,"  Ireland, Southern (1980-1982)",62,181.5,181.5,0.91,"  Ireland, Southern (1980-1982)",47,137.1,137.1,0.69,"  Ireland, Southern (1980-1982)",56,156.2,156.2,0.78,"  Ireland, Southern (1980-1982)",64,183.9,183.9,0.92,"  Ireland, Southern (1980-1982)",75,214.2,214.2,1.07,"  Ireland, Southern (1980-1982)",61,217.5,217.5,1.09,"  Ireland, Southern (1980-1982)",34,175.3,175.3,0.88,"  Ireland, Southern (1980-1982)",33,266.2,266.2,1.33,"  Ireland, Southern (1980-1982)",18,251.3,251.3,..,
Europe,"  Italy, Parma (1978-1982)",1035,100.1,58.4,..,"  Italy, Parma (1978-1982)",0,0,0,0,"  Italy, Parma (1978-1982)",0,0,0,0,"  Italy, Parma (1978-1982)",0,0,0,0,"  Italy, Parma (1978-1982)",0,0,0,0,"  Italy, Parma (1978-1982)",0,0,0,0,"  Italy, Parma (1978-1982)",6,10.1,10.1,0.05,"  Italy, Parma (1978-1982)",17,25.6,25.6,0.13,"  Italy, Parma (1978-1982)",35,56.5,56.5,0.28,"  Italy, Parma (1978-1982)",83,116.4,116.4,0.58,"  Italy, Parma (1978-1982)",84,125.8,125.8,0.63,"  Italy, Parma (1978-1982)",124,172,172,0.86,"  Italy, Parma (1978-1982)",153,196,196,0.98,"  Italy, Parma (1978-1982)",121,210.8,210.8,1.05,"  Italy, Parma (1978-1982)",141,201.6,201.6,1.01,"  Italy, Parma (1978-1982)",107,172.8,172.8,0.86,"  Italy, Parma (1978-1982)",80,..,..,..,"  Italy, Parma (1978-1982)",57,..,..,..,"  Italy, Parma (1978-1982)",27,..,..,..,
Europe,"  Italy, Ragusa (1981-1982)",177,63.1,46.7,..,"  Italy, Ragusa (1981-1982)",0,0,0,0,"  Italy, Ragusa (1981-1982)",0,0,0,0,"  Italy, Ragusa (1981-1982)",0,0,0,0,"  Italy, Ragusa (1981-1982)",0,0,0,0,"  Italy, Ragusa (1981-1982)",0,0,0,0,"  Italy, Ragusa (1981-1982)",1,5.3,5.3,0.03,"  Italy, Ragusa (1981-1982)",5,25.7,25.7,0.13,"  Italy, Ragusa (1981-1982)",12,77.6,77.6,0.39,"  Italy, Ragusa (1981-1982)",15,84.9,84.9,0.42,"  Italy, Ragusa (1981-1982)",12,72.6,72.6,0.36,"  Italy, Ragusa (1981-1982)",20,117.8,117.8,0.59,"  Italy, Ragusa (1981-1982)",20,116.3,116.3,0.58,"  Italy, Ragusa (1981-1982)",25,200.3,200.3,1,"  Italy, Ragusa (1981-1982)",24,176.3,176.3,0.88,"  Italy, Ragusa (1981-1982)",19,172,172,0.86,"  Italy, Ragusa (1981-1982)",13,175.7,175.7,0.88,"  Italy, Ragusa (1981-1982)",7,176.2,176.2,0.88,"  Italy, Ragusa (1981-1982)",4,148.3,148.3,..,
Europe,"  Italy, Varese (1978-1981)",1399,85.9,59.6,..,"  Italy, Varese (1978-1981)",0,0,0,0,"  Italy, Varese (1978-1981)",0,0,0,0,"  Italy, Varese (1978-1981)",0,0,0,0,"  Italy, Varese (1978-1981)",0,0,0,0,"  Italy, Varese (1978-1981)",1,0.9,0.9,0,"  Italy, Varese (1978-1981)",11,9.6,9.6,0.05,"  Italy, Varese (1978-1981)",22,18.3,18.3,0.09,"  Italy, Varese (1978-1981)",65,57.3,57.3,0.29,"  Italy, Varese (1978-1981)",117,100.5,100.5,0.5,"  Italy, Varese (1978-1981)",152,143.7,143.7,0.72,"  Italy, Varese (1978-1981)",158,155.4,155.4,0.78,"  Italy, Varese (1978-1981)",167,181.3,181.3,0.91,"  Italy, Varese (1978-1981)",132,200,200,1,"  Italy, Varese (1978-1981)",167,201.7,201.7,1.01,"  Italy, Varese (1978-1981)",173,248.1,248.1,1.24,"  Italy, Varese (1978-1981)",126,260.1,260.1,1.3,"  Italy, Varese (1978-1981)",60,..,..,..,"  Italy, Varese (1978-1981)",48,..,..,..,
Europe,  Norway (1978-1982),8107,78.7,51.8,..,  Norway (1978-1982),0,0,0,0,  Norway (1978-1982),0,0,0,0,  Norway (1978-1982),0,0,0,0,  Norway (1978-1982),1,0.1,0.1,0,  Norway (1978-1982),6,0.8,0.8,0,  Norway (1978-1982),35,4.7,4.7,0.02,  Norway (1978-1982),136,17.8,17.8,0.09,  Norway (1978-1982),302,49.1,49.1,0.25,  Norway (1978-1982),448,89.3,89.3,0.45,  Norway (1978-1982),595,122.4,122.4,0.61,  Norway (1978-1982),694,129.4,129.4,0.65,  Norway (1978-1982),875,142.5,142.5,0.71,  Norway (1978-1982),964,164.4,164.4,0.82,  Norway (1978-1982),1095,204.9,204.9,1.02,  Norway (1978-1982),1050,228.9,228.9,1.14,  Norway (1978-1982),921,255.6,255.6,1.28,  Norway (1978-1982),586,252.2,252.2,1.26,  Norway (1978-1982),399,270.7,270.7,..,
Europe,"  Poland, Cracow City (1978-1981)",757,50.4,39.6,..,"  Poland, Cracow City (1978-1981)",0,0,0,0,"  Poland, Cracow City (1978-1981)",0,0,0,0,"  Poland, Cracow City (1978-1981)",0,0,0,0,"  Poland, Cracow City (1978-1981)",0,0,0,0,"  Poland, Cracow City (1978-1981)",3,1.8,1.8,0.01,"  Poland, Cracow City (1978-1981)",2,1.3,1.3,0.01,"  Poland, Cracow City (1978-1981)",22,17.1,17.1,0.09,"  Poland, Cracow City (1978-1981)",34,37.9,37.9,0.19,"  Poland, Cracow City (1978-1981)",64,70.1,70.1,0.35,"  Poland, Cracow City (1978-1981)",83,85.5,85.5,0.43,"  Poland, Cracow City (1978-1981)",112,120.1,120.1,0.6,"  Poland, Cracow City (1978-1981)",99,122.1,122.1,0.61,"  Poland, Cracow City (1978-1981)",73,139.9,139.9,0.7,"  Poland, Cracow City (1978-1981)",90,148.3,148.3,0.74,"  Poland, Cracow City (1978-1981)",77,144.4,144.4,0.72,"  Poland, Cracow City (1978-1981)",56,151.3,151.3,0.76,"  Poland, Cracow City (1978-1981)",25,118.6,118.6,0.59,"  Poland, Cracow City (1978-1981)",17,156.3,156.3,..,
